budget,cell_id,family,group,is_final,label_error,length_band,method,score,trace_id,trace_length,unit_index
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,39,False,0,ge512,dyn_persist6_iu,0.10177437139598461,39:0,726,39
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,39,False,0,ge512,dyn_persist6_iu,0.18382233602646403,39:0,726,39
512,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,39,False,0,ge512,dyn_persist6_iu,0.2455365026024658,39:0,726,39
726,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,39,True,0,ge512,dyn_persist6_iu,0.28537781095045633,39:0,726,39
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,42,False,0,128_511,dyn_persist6_iu,-0.32636913345507534,42:0,330,42
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,42,False,0,128_511,dyn_persist6_iu,-0.2884561474627284,42:0,330,42
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,42,False,0,128_511,dyn_persist6_iu,-0.14110575493240873,42:0,330,42
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,42,False,0,128_511,dyn_persist6_iu,-0.09319417554408521,42:0,330,42
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,42,False,0,128_511,dyn_persist6_iu,-0.0601589678460069,42:0,330,42
330,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,42,True,0,128_511,dyn_persist6_iu,-0.03790298972035343,42:0,330,42
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,44,False,0,128_511,dyn_persist6_iu,-0.2761898156518637,44:0,460,44
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,44,False,0,128_511,dyn_persist6_iu,-0.23751024751296942,44:0,460,44
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,44,False,0,128_511,dyn_persist6_iu,-0.14023798205559895,44:0,460,44
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,44,False,0,128_511,dyn_persist6_iu,-0.0006701758950841581,44:0,460,44
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,44,False,0,128_511,dyn_persist6_iu,0.24888176135533419,44:0,460,44
460,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,44,True,0,128_511,dyn_persist6_iu,0.3450387950150281,44:0,460,44
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,46,False,0,ge512,dyn_persist6_iu,-0.29408193315671693,46:0,517,46
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,46,False,0,ge512,dyn_persist6_iu,-0.29364896717149885,46:0,517,46
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,46,False,0,ge512,dyn_persist6_iu,-0.015360808706019446,46:0,517,46
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,46,False,0,ge512,dyn_persist6_iu,0.1533068162249389,46:0,517,46
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,46,False,0,ge512,dyn_persist6_iu,0.23061613193115393,46:0,517,46
512,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,46,False,0,ge512,dyn_persist6_iu,0.2865709407250967,46:0,517,46
517,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,46,True,0,ge512,dyn_persist6_iu,0.3249183626177915,46:0,517,46
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,48,False,0,128_511,dyn_persist6_iu,-0.22942351588191506,48:0,227,48
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,48,False,0,128_511,dyn_persist6_iu,-0.2288080788689996,48:0,227,48
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,48,False,0,128_511,dyn_persist6_iu,-0.06754845410793403,48:0,227,48
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,48,False,0,128_511,dyn_persist6_iu,0.010843033770000447,48:0,227,48
227,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,48,True,0,128_511,dyn_persist6_iu,0.06051560248833335,48:0,227,48
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,50,False,0,ge512,dyn_persist6_iu,-0.2757398456692778,50:0,705,50
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,50,False,0,ge512,dyn_persist6_iu,-0.26648872805406404,50:0,705,50
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,50,False,0,ge512,dyn_persist6_iu,-0.22936490407146834,50:0,705,50
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,50,False,0,ge512,dyn_persist6_iu,-0.22836008677473588,50:0,705,50
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,50,False,0,ge512,dyn_persist6_iu,-0.12183935002042182,50:0,705,50
512,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,50,False,0,ge512,dyn_persist6_iu,-0.05304363172501433,50:0,705,50
705,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,50,True,0,ge512,dyn_persist6_iu,-0.005094068750308583,50:0,705,50
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,53,False,0,ge512,dyn_persist6_iu,-0.2644744614158639,53:0,2048,53
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,53,False,0,ge512,dyn_persist6_iu,-0.2643746851650911,53:0,2048,53
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,53,False,0,ge512,dyn_persist6_iu,-0.2643671839067629,53:0,2048,53
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,53,False,0,ge512,dyn_persist6_iu,-0.050067362111553104,53:0,2048,53
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,53,False,0,ge512,dyn_persist6_iu,0.2578707070982606,53:0,2048,53
512,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,53,False,0,ge512,dyn_persist6_iu,1.088689606858024,53:0,2048,53
2048,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,53,True,0,ge512,dyn_persist6_iu,1.955696128835496,53:0,2048,53
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,54,False,0,128_511,dyn_persist6_iu,-0.3066940318998097,54:0,289,54
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,54,False,0,128_511,dyn_persist6_iu,-0.27501741014528935,54:0,289,54
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,54,False,0,128_511,dyn_persist6_iu,-0.27494680058993404,54:0,289,54
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,54,False,0,128_511,dyn_persist6_iu,-0.2547276764590561,54:0,289,54
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,54,False,0,128_511,dyn_persist6_iu,-0.16841396085517435,54:0,289,54
289,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,54,True,0,128_511,dyn_persist6_iu,-0.12763742323170946,54:0,289,54
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,56,False,0,128_511,dyn_persist6_iu,-0.26607504157047157,56:0,202,56
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,56,False,0,128_511,dyn_persist6_iu,-0.26594923673654125,56:0,202,56
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,56,False,0,128_511,dyn_persist6_iu,-0.265913766112286,56:0,202,56
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,56,False,0,128_511,dyn_persist6_iu,-0.265649986996896,56:0,202,56
202,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,56,True,0,128_511,dyn_persist6_iu,-0.2065464489222527,56:0,202,56
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,58,False,1,ge512,dyn_persist6_iu,-0.32955537958690245,58:0,2048,58
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,58,False,1,ge512,dyn_persist6_iu,0.03314223797729616,58:0,2048,58
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,58,False,1,ge512,dyn_persist6_iu,-0.07834822676747843,58:0,2048,58
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,58,False,1,ge512,dyn_persist6_iu,1.0402761307260566,58:0,2048,58
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,58,False,1,ge512,dyn_persist6_iu,1.578334650371495,58:0,2048,58
512,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,58,False,1,ge512,dyn_persist6_iu,2.0538952771942394,58:0,2048,58
2048,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,58,True,1,ge512,dyn_persist6_iu,2.461352860129008,58:0,2048,58
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,59,False,0,128_511,dyn_persist6_iu,-0.2947098884464998,59:0,450,59
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,59,False,0,128_511,dyn_persist6_iu,-0.2619018495772972,59:0,450,59
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,59,False,0,128_511,dyn_persist6_iu,-0.2562732110690795,59:0,450,59
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,59,False,0,128_511,dyn_persist6_iu,-0.18262382140052025,59:0,450,59
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,59,False,0,128_511,dyn_persist6_iu,-0.1388691984376095,59:0,450,59
450,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,59,True,0,128_511,dyn_persist6_iu,-0.10888677242239674,59:0,450,59
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,6,False,0,128_511,dyn_persist6_iu,-0.2586953099536794,6:0,376,6
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,6,False,0,128_511,dyn_persist6_iu,-0.24922657448850544,6:0,376,6
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,6,False,0,128_511,dyn_persist6_iu,-0.15052811027909468,6:0,376,6
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,6,False,0,128_511,dyn_persist6_iu,0.054254091996507554,6:0,376,6
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,6,False,0,128_511,dyn_persist6_iu,0.13080727412818047,6:0,376,6
376,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,6,True,0,128_511,dyn_persist6_iu,0.18582861754534571,6:0,376,6
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,61,False,0,128_511,dyn_persist6_iu,-0.29057387103452403,61:0,366,61
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,61,False,0,128_511,dyn_persist6_iu,-0.29007718517856096,61:0,366,61
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,61,False,0,128_511,dyn_persist6_iu,-0.16925293884244988,61:0,366,61
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,61,False,0,128_511,dyn_persist6_iu,-0.05463816914717486,61:0,366,61
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,61,False,0,128_511,dyn_persist6_iu,0.01117274666223847,61:0,366,61
366,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,61,True,0,128_511,dyn_persist6_iu,0.05560953252416168,61:0,366,61
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,62,False,1,ge512,dyn_persist6_iu,-0.249475019580868,62:0,1692,62
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,62,False,1,ge512,dyn_persist6_iu,-0.24623200580756055,62:0,1692,62
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,62,False,1,ge512,dyn_persist6_iu,-0.2458025076428143,62:0,1692,62
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,62,False,1,ge512,dyn_persist6_iu,-0.2459179984208828,62:0,1692,62
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,62,False,1,ge512,dyn_persist6_iu,-0.18654210560710957,62:0,1692,62
512,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,62,False,1,ge512,dyn_persist6_iu,-0.14360044427962426,62:0,1692,62
1692,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,62,True,1,ge512,dyn_persist6_iu,0.1885351151711634,62:0,1692,62
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,65,False,0,128_511,dyn_persist6_iu,-0.30769793013385816,65:0,217,65
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,65,False,0,128_511,dyn_persist6_iu,-0.3006516649167385,65:0,217,65
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,65,False,0,128_511,dyn_persist6_iu,-0.03504348729690356,65:0,217,65
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,65,False,0,128_511,dyn_persist6_iu,0.05179150537588456,65:0,217,65
217,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,65,True,0,128_511,dyn_persist6_iu,0.10354961196545798,65:0,217,65
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,66,False,0,128_511,dyn_persist6_iu,-0.2747721996022533,66:0,347,66
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,66,False,0,128_511,dyn_persist6_iu,-0.27354435684478967,66:0,347,66
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,66,False,0,128_511,dyn_persist6_iu,0.5733549560304445,66:0,347,66
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,66,False,0,128_511,dyn_persist6_iu,0.8148374338787874,66:0,347,66
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,66,False,0,128_511,dyn_persist6_iu,0.966868278094674,66:0,347,66
347,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,66,True,0,128_511,dyn_persist6_iu,1.069622143576165,66:0,347,66
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,67,False,1,ge512,dyn_persist6_iu,0.009042165077842376,67:0,2048,67
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,67,False,1,ge512,dyn_persist6_iu,0.04893543142998025,67:0,2048,67
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,67,False,1,ge512,dyn_persist6_iu,0.15678963649981748,67:0,2048,67
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,67,False,1,ge512,dyn_persist6_iu,0.21195568965177236,67:0,2048,67
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,67,False,1,ge512,dyn_persist6_iu,0.2480068135846271,67:0,2048,67
512,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,67,False,1,ge512,dyn_persist6_iu,2.176303661635128,67:0,2048,67
2048,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,67,True,1,ge512,dyn_persist6_iu,3.2115736957204524,67:0,2048,67
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,72,False,0,128_511,dyn_persist6_iu,-0.2865422154792484,72:0,437,72
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,72,False,0,128_511,dyn_persist6_iu,-0.2860232195962844,72:0,437,72
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,72,False,0,128_511,dyn_persist6_iu,-0.28593360966447107,72:0,437,72
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,72,False,0,128_511,dyn_persist6_iu,-0.2761542561545164,72:0,437,72
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,72,False,0,128_511,dyn_persist6_iu,0.27042149485993316,72:0,437,72
437,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,72,True,0,128_511,dyn_persist6_iu,0.4344647362771667,72:0,437,72
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,74,False,0,ge512,dyn_persist6_iu,-0.3286563921748029,74:0,555,74
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,74,False,0,ge512,dyn_persist6_iu,-0.2908112986888195,74:0,555,74
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,74,False,0,ge512,dyn_persist6_iu,-0.29107946723684963,74:0,555,74
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,74,False,0,ge512,dyn_persist6_iu,-0.29114673221375426,74:0,555,74
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,74,False,0,ge512,dyn_persist6_iu,-0.24395567214558297,74:0,555,74
512,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,74,False,0,ge512,dyn_persist6_iu,-0.06773765653495907,74:0,555,74
555,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,74,True,0,ge512,dyn_persist6_iu,0.004466692287527873,74:0,555,74
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,75,False,0,128_511,dyn_persist6_iu,-0.3065222586448756,75:0,421,75
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,75,False,0,128_511,dyn_persist6_iu,-0.26526301056298307,75:0,421,75
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,75,False,0,128_511,dyn_persist6_iu,-0.2620769076670308,75:0,421,75
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,75,False,0,128_511,dyn_persist6_iu,-0.2610020112473892,75:0,421,75
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,75,False,0,128_511,dyn_persist6_iu,-0.17620336353575883,75:0,421,75
421,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,75,True,0,128_511,dyn_persist6_iu,-0.13119805481002633,75:0,421,75
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,76,False,1,ge512,dyn_persist6_iu,-0.30272343760745546,76:0,2048,76
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,76,False,1,ge512,dyn_persist6_iu,-0.24031579612278167,76:0,2048,76
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,76,False,1,ge512,dyn_persist6_iu,-0.23694783209016462,76:0,2048,76
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,76,False,1,ge512,dyn_persist6_iu,-0.09594689620221435,76:0,2048,76
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,76,False,1,ge512,dyn_persist6_iu,-0.01832856344825987,76:0,2048,76
512,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,76,False,1,ge512,dyn_persist6_iu,1.8084957368458232,76:0,2048,76
2048,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,76,True,1,ge512,dyn_persist6_iu,2.947319229078297,76:0,2048,76
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,78,False,0,ge512,dyn_persist6_iu,-0.2550157725036135,78:0,662,78
32,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,78,False,0,ge512,dyn_persist6_iu,-0.25482155156263697,78:0,662,78
64,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,78,False,0,ge512,dyn_persist6_iu,-0.11591502921486939,78:0,662,78
128,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,78,False,0,ge512,dyn_persist6_iu,0.1786834099221594,78:0,662,78
256,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,78,False,0,ge512,dyn_persist6_iu,0.2969065350189734,78:0,662,78
512,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,78,False,0,ge512,dyn_persist6_iu,0.3802420022439555,78:0,662,78
662,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,78,True,0,ge512,dyn_persist6_iu,0.4407323475275243,78:0,662,78
16,hallucination_phase1_audit_20260816__math500_qwen7b_T1.0_run0,math500,80,False,1,ge512,dyn_persist6_iu,-0.3245804377759333,80:0,844,80
