cell,model,dataset,n_problems,acc,subset,method,n_feats,anchor,auroc_X,lo,hi,n_rows,valid_rate,published_Y,Y_method,delta_X_minus_Y,head_to_head,flipped
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,GOOD_5+logprob,lsml,8,epr,0.8357,0.7868,0.8817,300,1.0,,,,,False
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,GOOD_5+logprob,upcr,8,epr,0.837,0.7881,0.8834,300,1.0,,,,,False
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,GOOD_5,lsml,5,cusum_max,0.8362,0.7875,0.8824,300,1.0,,,,,False
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,GOOD_5,upcr,5,cusum_max,0.8403,0.7936,0.886,300,1.0,,,,,False
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,GOOD_6,lsml,6,cusum_max,0.8329,0.7818,0.8795,300,1.0,,,,,False
math500_r1distill8b_mn4096,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,math500,300,0.39,GOOD_6,upcr,6,cusum_max,0.8403,0.7936,0.886,300,1.0,,,,,False
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,consensus_4,lsml,4,epr,0.4025,0.2757,0.5361,240,1.0,,,,,False
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,consensus_4,upcr,4,epr,0.4126,0.2829,0.5435,240,1.0,,,,,False
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,GOOD_5,lsml,5,epr,0.4399,0.315,0.5776,240,1.0,,,,,False
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,GOOD_5,upcr,5,epr,0.4359,0.307,0.5755,240,1.0,,,,,False
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,GOOD_6,lsml,6,epr,0.4399,0.3129,0.5788,240,1.0,,,,,False
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,GOOD_6,upcr,6,epr,0.4359,0.307,0.5755,240,1.0,,,,,False
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,top_macro_5,lsml,5,epr,0.4321,0.3029,0.5726,240,1.0,,,,,False
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,top_macro_5,upcr,5,epr,0.4372,0.3084,0.5739,240,1.0,,,,,False
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,STABLE_H9,lsml,9,epr,0.4749,0.3556,0.6043,240,1.0,,,,,False
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,STABLE_H9,upcr,9,epr,0.4831,0.3524,0.6247,240,1.0,,,,,False
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,ALL_H16,lsml,16,epr,0.4254,0.2992,0.5629,240,1.0,,,,,True
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,ALL_H16,upcr,16,epr,0.4955,0.3831,0.6117,240,1.0,,,,,True
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,GOOD_5+spilled,lsml,9,epr,0.4667,0.3247,0.601,240,1.0,,,,,True
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,GOOD_5+spilled,upcr,9,epr,0.3872,0.2572,0.5179,240,1.0,,,,,False
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,GOOD_5+energy,lsml,9,epr,0.4298,0.3001,0.569,240,1.0,,,,,False
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,GOOD_5+energy,upcr,9,epr,0.3979,0.2708,0.5273,240,1.0,,,,,False
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,GOOD_5+logprob,lsml,8,epr,0.4641,0.338,0.5908,240,1.0,,,,,False
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,GOOD_5+logprob,upcr,8,epr,0.5182,0.4036,0.6363,240,1.0,,,,,False
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,GOOD_5,lsml,5,cusum_max,0.4399,0.315,0.5776,240,1.0,,,,,False
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,GOOD_5,upcr,5,cusum_max,0.4359,0.307,0.5755,240,1.0,,,,,False
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,GOOD_6,lsml,6,cusum_max,0.4399,0.3129,0.5788,240,1.0,,,,,False
rag_2wikimultihopqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_2wikimultihopqa,240,0.1208,GOOD_6,upcr,6,cusum_max,0.4359,0.307,0.5755,240,1.0,,,,,False
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,consensus_4,lsml,4,epr,0.1818,0.0711,0.3073,240,1.0,,,,,True
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,consensus_4,upcr,4,epr,0.214,0.086,0.3645,240,1.0,,,,,False
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,GOOD_5,lsml,5,epr,0.2914,0.1375,0.4674,240,1.0,,,,,False
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,GOOD_5,upcr,5,epr,0.2283,0.0912,0.3958,240,1.0,,,,,False
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,GOOD_6,lsml,6,epr,0.3112,0.1506,0.4854,240,1.0,,,,,False
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,GOOD_6,upcr,6,epr,0.2656,0.1222,0.4322,240,1.0,,,,,False
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,top_macro_5,lsml,5,epr,0.2791,0.1277,0.4501,240,1.0,,,,,False
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,top_macro_5,upcr,5,epr,0.2283,0.0912,0.3958,240,1.0,,,,,False
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,STABLE_H9,lsml,9,epr,0.397,0.2087,0.6063,240,1.0,,,,,True
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,STABLE_H9,upcr,9,epr,0.3104,0.16,0.472,240,1.0,,,,,False
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,ALL_H16,lsml,16,epr,0.2291,0.1012,0.3783,240,1.0,,,,,True
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,ALL_H16,upcr,16,epr,0.2068,0.0942,0.3443,240,1.0,,,,,False
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,GOOD_5+spilled,lsml,9,epr,0.3073,0.1369,0.5028,240,1.0,,,,,False
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,GOOD_5+spilled,upcr,9,epr,0.2549,0.1091,0.4307,240,1.0,,,,,False
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,GOOD_5+energy,lsml,9,epr,0.2596,0.1282,0.4026,240,1.0,,,,,False
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,GOOD_5+energy,upcr,9,epr,0.2044,0.0829,0.3473,240,1.0,,,,,False
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,GOOD_5+logprob,lsml,8,epr,0.3438,0.1775,0.5228,240,1.0,,,,,False
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,GOOD_5+logprob,upcr,8,epr,0.3902,0.2116,0.5666,240,1.0,,,,,False
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,GOOD_5,lsml,5,cusum_max,0.2914,0.1375,0.4674,240,1.0,,,,,False
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,GOOD_5,upcr,5,cusum_max,0.2283,0.0912,0.3958,240,1.0,,,,,False
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,GOOD_6,lsml,6,cusum_max,0.3112,0.1506,0.4854,240,1.0,,,,,False
rag_2wikimultihopqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_2wikimultihopqa,240,0.0458,GOOD_6,upcr,6,cusum_max,0.2656,0.1222,0.4322,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,consensus_4,lsml,4,epr,0.2402,0.0987,0.4038,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,consensus_4,upcr,4,epr,0.2781,0.1187,0.4517,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,GOOD_5,lsml,5,epr,0.3208,0.1554,0.4992,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,GOOD_5,upcr,5,epr,0.3489,0.1756,0.5329,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,GOOD_6,lsml,6,epr,0.3786,0.2033,0.5636,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,GOOD_6,upcr,6,epr,0.3489,0.1756,0.5329,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,top_macro_5,lsml,5,epr,0.3195,0.1474,0.5008,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,top_macro_5,upcr,5,epr,0.3303,0.1614,0.5118,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,STABLE_H9,lsml,9,epr,0.3628,0.1991,0.5414,240,1.0,,,,,True
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,STABLE_H9,upcr,9,epr,0.3733,0.2025,0.5498,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,ALL_H16,lsml,16,epr,0.3006,0.1487,0.4601,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,ALL_H16,upcr,16,epr,0.2434,0.1067,0.3989,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,GOOD_5+spilled,lsml,9,epr,0.3808,0.2017,0.5703,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,GOOD_5+spilled,upcr,9,epr,0.3078,0.1495,0.4741,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,GOOD_5+energy,lsml,9,epr,0.3072,0.152,0.4648,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,GOOD_5+energy,upcr,9,epr,0.2905,0.131,0.4572,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,GOOD_5+logprob,lsml,8,epr,0.3862,0.2165,0.5639,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,GOOD_5+logprob,upcr,8,epr,0.4839,0.3167,0.6549,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,GOOD_5,lsml,5,cusum_max,0.3208,0.1554,0.4992,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,GOOD_5,upcr,5,cusum_max,0.3489,0.1756,0.5329,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,GOOD_6,lsml,6,cusum_max,0.3786,0.2033,0.5636,240,1.0,,,,,False
rag_2wikimultihopqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_2wikimultihopqa,240,0.0583,GOOD_6,upcr,6,cusum_max,0.3489,0.1756,0.5329,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,consensus_4,lsml,4,epr,0.4369,0.315,0.5782,240,1.0,,,,,True
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,consensus_4,upcr,4,epr,0.551,0.4156,0.679,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,GOOD_5,lsml,5,epr,0.543,0.4051,0.6893,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,GOOD_5,upcr,5,epr,0.5672,0.4328,0.7085,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,GOOD_6,lsml,6,epr,0.6181,0.4871,0.7438,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,GOOD_6,upcr,6,epr,0.5672,0.4328,0.7085,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,top_macro_5,lsml,5,epr,0.5241,0.3853,0.6707,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,top_macro_5,upcr,5,epr,0.5789,0.4443,0.7075,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,STABLE_H9,lsml,9,epr,0.5918,0.4614,0.716,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,STABLE_H9,upcr,9,epr,0.6051,0.4811,0.7209,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,ALL_H16,lsml,16,epr,0.5794,0.4434,0.712,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,ALL_H16,upcr,16,epr,0.5079,0.3937,0.6181,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,GOOD_5+spilled,lsml,9,epr,0.5399,0.3966,0.6797,240,1.0,,,,,True
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,GOOD_5+spilled,upcr,9,epr,0.5746,0.4418,0.7138,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,GOOD_5+energy,lsml,9,epr,0.4957,0.3679,0.6221,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,GOOD_5+energy,upcr,9,epr,0.5379,0.4064,0.6794,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,GOOD_5+logprob,lsml,8,epr,0.6416,0.514,0.7568,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,GOOD_5+logprob,upcr,8,epr,0.6995,0.5863,0.8074,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,GOOD_5,lsml,5,cusum_max,0.543,0.4051,0.6893,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,GOOD_5,upcr,5,cusum_max,0.5672,0.4328,0.7085,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,GOOD_6,lsml,6,cusum_max,0.6181,0.4871,0.7438,240,1.0,,,,,False
rag_2wikimultihopqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_2wikimultihopqa,240,0.1083,GOOD_6,upcr,6,cusum_max,0.5672,0.4328,0.7085,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,consensus_4,lsml,4,epr,0.3313,0.2033,0.4799,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,consensus_4,upcr,4,epr,0.3448,0.2209,0.4794,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,GOOD_5,lsml,5,epr,0.3521,0.2382,0.4846,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,GOOD_5,upcr,5,epr,0.3719,0.255,0.5023,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,GOOD_6,lsml,6,epr,0.4115,0.2856,0.5435,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,GOOD_6,upcr,6,epr,0.3279,0.2152,0.467,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,top_macro_5,lsml,5,epr,0.3674,0.2452,0.5147,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,top_macro_5,upcr,5,epr,0.3893,0.266,0.5198,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,STABLE_H9,lsml,9,epr,0.4553,0.3347,0.5816,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,STABLE_H9,upcr,9,epr,0.4985,0.3656,0.63,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,ALL_H16,lsml,16,epr,0.421,0.3033,0.555,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,ALL_H16,upcr,16,epr,0.4527,0.2977,0.6147,240,1.0,,,,,True
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,GOOD_5+spilled,lsml,9,epr,0.398,0.2683,0.5325,240,1.0,,,,,True
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,GOOD_5+spilled,upcr,9,epr,0.3769,0.2637,0.5055,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,GOOD_5+energy,lsml,9,epr,0.4194,0.2893,0.5545,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,GOOD_5+energy,upcr,9,epr,0.3854,0.267,0.524,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,GOOD_5+logprob,lsml,8,epr,0.4236,0.2982,0.5526,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,GOOD_5+logprob,upcr,8,epr,0.5418,0.4032,0.6799,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,GOOD_5,lsml,5,cusum_max,0.3521,0.2382,0.4846,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,GOOD_5,upcr,5,cusum_max,0.3719,0.255,0.5023,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,GOOD_6,lsml,6,cusum_max,0.4115,0.2856,0.5435,240,1.0,,,,,False
rag_2wikimultihopqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_2wikimultihopqa,240,0.0708,GOOD_6,upcr,6,cusum_max,0.3279,0.2152,0.467,240,1.0,,,,,False
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,consensus_4,lsml,4,epr,0.5618,0.4352,0.6814,240,1.0,,,,,False
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,consensus_4,upcr,4,epr,0.6547,0.539,0.7576,240,1.0,,,,,False
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5,lsml,5,epr,0.6769,0.5638,0.781,240,1.0,,,,,False
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5,upcr,5,epr,0.776,0.6576,0.8825,240,1.0,,,,,False
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_6,lsml,6,epr,0.748,0.6325,0.8537,240,1.0,,,,,False
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_6,upcr,6,epr,0.776,0.6576,0.8825,240,1.0,,,,,False
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,top_macro_5,lsml,5,epr,0.6109,0.4989,0.7227,240,1.0,,,,,True
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,top_macro_5,upcr,5,epr,0.7823,0.6628,0.8929,240,1.0,,,,,False
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,STABLE_H9,lsml,9,epr,0.5388,0.394,0.674,240,1.0,,,,,False
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,STABLE_H9,upcr,9,epr,0.5255,0.3916,0.6727,240,1.0,,,,,False
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,ALL_H16,lsml,16,epr,0.4952,0.3746,0.6189,240,1.0,,,,,True
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,ALL_H16,upcr,16,epr,0.6924,0.5502,0.8171,240,1.0,,,,,False
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5+spilled,lsml,9,epr,0.7425,0.6267,0.8475,240,1.0,,,,,True
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5+spilled,upcr,9,epr,0.765,0.6489,0.8722,240,1.0,,,,,False
