candidate,model,family,unit,task,target,locator,prediction
HISTDET_H0LOC,qwen3_8b,math,math-86,local,2,0,-1
HISTDET_H2LOC,qwen3_8b,math,math-86,local,2,0,-1
HISTDET_H3LOC,qwen3_8b,math,math-86,local,2,0,-1
H0DET_HISTLOC,qwen3_8b,math,math-86,local,2,0,-1
H0DET_H3LOC,qwen3_8b,math,math-86,local,2,0,-1
HISTDET_HISTLOC,qwen3_8b,math,math-862,local,-1,1,-1
HISTDET_H0LOC,qwen3_8b,math,math-862,local,-1,1,-1
HISTDET_H2LOC,qwen3_8b,math,math-862,local,-1,1,-1
HISTDET_H3LOC,qwen3_8b,math,math-862,local,-1,1,-1
H0DET_HISTLOC,qwen3_8b,math,math-862,local,-1,1,-1
H0DET_H3LOC,qwen3_8b,math,math-862,local,-1,1,-1
HISTDET_HISTLOC,qwen3_8b,math,math-868,local,-1,2,-1
HISTDET_H0LOC,qwen3_8b,math,math-868,local,-1,0,-1
HISTDET_H2LOC,qwen3_8b,math,math-868,local,-1,2,-1
HISTDET_H3LOC,qwen3_8b,math,math-868,local,-1,2,-1
H0DET_HISTLOC,qwen3_8b,math,math-868,local,-1,2,-1
H0DET_H3LOC,qwen3_8b,math,math-868,local,-1,2,-1
HISTDET_HISTLOC,qwen3_8b,math,math-87,local,2,1,-1
HISTDET_H0LOC,qwen3_8b,math,math-87,local,2,1,-1
HISTDET_H2LOC,qwen3_8b,math,math-87,local,2,1,-1
HISTDET_H3LOC,qwen3_8b,math,math-87,local,2,1,-1
H0DET_HISTLOC,qwen3_8b,math,math-87,local,2,1,-1
H0DET_H3LOC,qwen3_8b,math,math-87,local,2,1,-1
HISTDET_HISTLOC,qwen3_8b,math,math-879,local,-1,0,-1
HISTDET_H0LOC,qwen3_8b,math,math-879,local,-1,0,-1
HISTDET_H2LOC,qwen3_8b,math,math-879,local,-1,1,-1
HISTDET_H3LOC,qwen3_8b,math,math-879,local,-1,1,-1
H0DET_HISTLOC,qwen3_8b,math,math-879,local,-1,0,-1
H0DET_H3LOC,qwen3_8b,math,math-879,local,-1,1,-1
HISTDET_HISTLOC,qwen3_8b,math,math-885,local,-1,2,-1
HISTDET_H0LOC,qwen3_8b,math,math-885,local,-1,0,-1
HISTDET_H2LOC,qwen3_8b,math,math-885,local,-1,2,-1
HISTDET_H3LOC,qwen3_8b,math,math-885,local,-1,2,-1
H0DET_HISTLOC,qwen3_8b,math,math-885,local,-1,2,-1
H0DET_H3LOC,qwen3_8b,math,math-885,local,-1,2,-1
HISTDET_HISTLOC,qwen3_8b,math,math-886,local,-1,3,-1
HISTDET_H0LOC,qwen3_8b,math,math-886,local,-1,1,-1
HISTDET_H2LOC,qwen3_8b,math,math-886,local,-1,1,-1
HISTDET_H3LOC,qwen3_8b,math,math-886,local,-1,1,-1
H0DET_HISTLOC,qwen3_8b,math,math-886,local,-1,3,-1
H0DET_H3LOC,qwen3_8b,math,math-886,local,-1,1,-1
HISTDET_HISTLOC,qwen3_8b,math,math-890,local,-1,2,-1
HISTDET_H0LOC,qwen3_8b,math,math-890,local,-1,0,-1
HISTDET_H2LOC,qwen3_8b,math,math-890,local,-1,1,-1
HISTDET_H3LOC,qwen3_8b,math,math-890,local,-1,4,-1
H0DET_HISTLOC,qwen3_8b,math,math-890,local,-1,2,-1
H0DET_H3LOC,qwen3_8b,math,math-890,local,-1,4,-1
HISTDET_HISTLOC,qwen3_8b,math,math-895,local,-1,0,0
HISTDET_H0LOC,qwen3_8b,math,math-895,local,-1,0,0
HISTDET_H2LOC,qwen3_8b,math,math-895,local,-1,0,0
HISTDET_H3LOC,qwen3_8b,math,math-895,local,-1,0,0
H0DET_HISTLOC,qwen3_8b,math,math-895,local,-1,0,0
H0DET_H3LOC,qwen3_8b,math,math-895,local,-1,0,0
HISTDET_HISTLOC,qwen3_8b,math,math-90,local,2,0,0
HISTDET_H0LOC,qwen3_8b,math,math-90,local,2,0,0
HISTDET_H2LOC,qwen3_8b,math,math-90,local,2,2,2
HISTDET_H3LOC,qwen3_8b,math,math-90,local,2,2,2
H0DET_HISTLOC,qwen3_8b,math,math-90,local,2,0,0
H0DET_H3LOC,qwen3_8b,math,math-90,local,2,2,2
HISTDET_HISTLOC,qwen3_8b,math,math-908,local,-1,0,0
HISTDET_H0LOC,qwen3_8b,math,math-908,local,-1,0,0
HISTDET_H2LOC,qwen3_8b,math,math-908,local,-1,0,0
HISTDET_H3LOC,qwen3_8b,math,math-908,local,-1,0,0
H0DET_HISTLOC,qwen3_8b,math,math-908,local,-1,0,0
H0DET_H3LOC,qwen3_8b,math,math-908,local,-1,0,0
HISTDET_HISTLOC,qwen3_8b,math,math-909,local,-1,2,2
HISTDET_H0LOC,qwen3_8b,math,math-909,local,-1,0,0
HISTDET_H2LOC,qwen3_8b,math,math-909,local,-1,2,2
HISTDET_H3LOC,qwen3_8b,math,math-909,local,-1,2,2
H0DET_HISTLOC,qwen3_8b,math,math-909,local,-1,2,2
H0DET_H3LOC,qwen3_8b,math,math-909,local,-1,2,2
HISTDET_HISTLOC,qwen3_8b,math,math-910,local,1,1,1
HISTDET_H0LOC,qwen3_8b,math,math-910,local,1,1,1
HISTDET_H2LOC,qwen3_8b,math,math-910,local,1,1,1
HISTDET_H3LOC,qwen3_8b,math,math-910,local,1,1,1
H0DET_HISTLOC,qwen3_8b,math,math-910,local,1,1,1
H0DET_H3LOC,qwen3_8b,math,math-910,local,1,1,1
HISTDET_HISTLOC,qwen3_8b,math,math-912,local,2,2,2
HISTDET_H0LOC,qwen3_8b,math,math-912,local,2,0,0
HISTDET_H2LOC,qwen3_8b,math,math-912,local,2,0,0
HISTDET_H3LOC,qwen3_8b,math,math-912,local,2,0,0
H0DET_HISTLOC,qwen3_8b,math,math-912,local,2,2,2
H0DET_H3LOC,qwen3_8b,math,math-912,local,2,0,0
HISTDET_HISTLOC,qwen3_8b,math,math-917,local,3,5,5
HISTDET_H0LOC,qwen3_8b,math,math-917,local,3,3,3
HISTDET_H2LOC,qwen3_8b,math,math-917,local,3,3,3
HISTDET_H3LOC,qwen3_8b,math,math-917,local,3,3,3
H0DET_HISTLOC,qwen3_8b,math,math-917,local,3,5,5
H0DET_H3LOC,qwen3_8b,math,math-917,local,3,3,3
HISTDET_HISTLOC,qwen3_8b,math,math-922,local,-1,0,-1
HISTDET_H0LOC,qwen3_8b,math,math-922,local,-1,0,-1
HISTDET_H2LOC,qwen3_8b,math,math-922,local,-1,0,-1
HISTDET_H3LOC,qwen3_8b,math,math-922,local,-1,0,-1
H0DET_HISTLOC,qwen3_8b,math,math-922,local,-1,0,-1
H0DET_H3LOC,qwen3_8b,math,math-922,local,-1,0,-1
HISTDET_HISTLOC,qwen3_8b,math,math-928,local,-1,2,2
HISTDET_H0LOC,qwen3_8b,math,math-928,local,-1,2,2
HISTDET_H2LOC,qwen3_8b,math,math-928,local,-1,2,2
HISTDET_H3LOC,qwen3_8b,math,math-928,local,-1,2,2
H0DET_HISTLOC,qwen3_8b,math,math-928,local,-1,2,-1
H0DET_H3LOC,qwen3_8b,math,math-928,local,-1,2,-1
HISTDET_HISTLOC,qwen3_8b,math,math-929,local,-1,0,0
HISTDET_H0LOC,qwen3_8b,math,math-929,local,-1,0,0
HISTDET_H2LOC,qwen3_8b,math,math-929,local,-1,0,0
HISTDET_H3LOC,qwen3_8b,math,math-929,local,-1,0,0
H0DET_HISTLOC,qwen3_8b,math,math-929,local,-1,0,-1
H0DET_H3LOC,qwen3_8b,math,math-929,local,-1,0,-1
HISTDET_HISTLOC,qwen3_8b,math,math-93,local,2,0,0
HISTDET_H0LOC,qwen3_8b,math,math-93,local,2,0,0
HISTDET_H2LOC,qwen3_8b,math,math-93,local,2,0,0
HISTDET_H3LOC,qwen3_8b,math,math-93,local,2,0,0
H0DET_HISTLOC,qwen3_8b,math,math-93,local,2,0,0
H0DET_H3LOC,qwen3_8b,math,math-93,local,2,0,0
HISTDET_HISTLOC,qwen3_8b,math,math-942,local,0,0,0
HISTDET_H0LOC,qwen3_8b,math,math-942,local,0,0,0
HISTDET_H2LOC,qwen3_8b,math,math-942,local,0,0,0
HISTDET_H3LOC,qwen3_8b,math,math-942,local,0,0,0
H0DET_HISTLOC,qwen3_8b,math,math-942,local,0,0,0
H0DET_H3LOC,qwen3_8b,math,math-942,local,0,0,0
HISTDET_HISTLOC,qwen3_8b,math,math-943,local,2,2,2
HISTDET_H0LOC,qwen3_8b,math,math-943,local,2,2,2
HISTDET_H2LOC,qwen3_8b,math,math-943,local,2,2,2
HISTDET_H3LOC,qwen3_8b,math,math-943,local,2,2,2
H0DET_HISTLOC,qwen3_8b,math,math-943,local,2,2,2
H0DET_H3LOC,qwen3_8b,math,math-943,local,2,2,2
HISTDET_HISTLOC,qwen3_8b,math,math-944,local,-1,0,0
HISTDET_H0LOC,qwen3_8b,math,math-944,local,-1,0,0
HISTDET_H2LOC,qwen3_8b,math,math-944,local,-1,0,0
HISTDET_H3LOC,qwen3_8b,math,math-944,local,-1,0,0
H0DET_HISTLOC,qwen3_8b,math,math-944,local,-1,0,0
H0DET_H3LOC,qwen3_8b,math,math-944,local,-1,0,0
HISTDET_HISTLOC,qwen3_8b,math,math-948,local,0,2,2
HISTDET_H0LOC,qwen3_8b,math,math-948,local,0,0,0
HISTDET_H2LOC,qwen3_8b,math,math-948,local,0,4,4
HISTDET_H3LOC,qwen3_8b,math,math-948,local,0,4,4
H0DET_HISTLOC,qwen3_8b,math,math-948,local,0,2,2
H0DET_H3LOC,qwen3_8b,math,math-948,local,0,4,4
HISTDET_HISTLOC,qwen3_8b,math,math-957,local,-1,3,3
HISTDET_H0LOC,qwen3_8b,math,math-957,local,-1,3,3
HISTDET_H2LOC,qwen3_8b,math,math-957,local,-1,3,3
HISTDET_H3LOC,qwen3_8b,math,math-957,local,-1,3,3
H0DET_HISTLOC,qwen3_8b,math,math-957,local,-1,3,3
H0DET_H3LOC,qwen3_8b,math,math-957,local,-1,3,3
HISTDET_HISTLOC,qwen3_8b,math,math-960,local,-1,1,-1
HISTDET_H0LOC,qwen3_8b,math,math-960,local,-1,0,-1
HISTDET_H2LOC,qwen3_8b,math,math-960,local,-1,1,-1
HISTDET_H3LOC,qwen3_8b,math,math-960,local,-1,1,-1
H0DET_HISTLOC,qwen3_8b,math,math-960,local,-1,1,-1
H0DET_H3LOC,qwen3_8b,math,math-960,local,-1,1,-1
HISTDET_HISTLOC,qwen3_8b,math,math-966,local,-1,4,4
HISTDET_H0LOC,qwen3_8b,math,math-966,local,-1,4,4
HISTDET_H2LOC,qwen3_8b,math,math-966,local,-1,4,4
HISTDET_H3LOC,qwen3_8b,math,math-966,local,-1,4,4
H0DET_HISTLOC,qwen3_8b,math,math-966,local,-1,4,4
H0DET_H3LOC,qwen3_8b,math,math-966,local,-1,4,4
HISTDET_HISTLOC,qwen3_8b,math,math-968,local,-1,2,-1
HISTDET_H0LOC,qwen3_8b,math,math-968,local,-1,2,-1
HISTDET_H2LOC,qwen3_8b,math,math-968,local,-1,2,-1
HISTDET_H3LOC,qwen3_8b,math,math-968,local,-1,2,-1
H0DET_HISTLOC,qwen3_8b,math,math-968,local,-1,2,2
H0DET_H3LOC,qwen3_8b,math,math-968,local,-1,2,2
HISTDET_HISTLOC,qwen3_8b,math,math-976,local,-1,0,-1
HISTDET_H0LOC,qwen3_8b,math,math-976,local,-1,0,-1
HISTDET_H2LOC,qwen3_8b,math,math-976,local,-1,1,-1
HISTDET_H3LOC,qwen3_8b,math,math-976,local,-1,1,-1
H0DET_HISTLOC,qwen3_8b,math,math-976,local,-1,0,-1
H0DET_H3LOC,qwen3_8b,math,math-976,local,-1,1,-1
HISTDET_HISTLOC,qwen3_8b,math,math-977,local,1,3,3
HISTDET_H0LOC,qwen3_8b,math,math-977,local,1,0,0
HISTDET_H2LOC,qwen3_8b,math,math-977,local,1,2,2
HISTDET_H3LOC,qwen3_8b,math,math-977,local,1,2,2
H0DET_HISTLOC,qwen3_8b,math,math-977,local,1,3,-1
H0DET_H3LOC,qwen3_8b,math,math-977,local,1,2,-1
HISTDET_HISTLOC,qwen3_8b,math,math-985,local,1,1,1
HISTDET_H0LOC,qwen3_8b,math,math-985,local,1,1,1
HISTDET_H2LOC,qwen3_8b,math,math-985,local,1,1,1
HISTDET_H3LOC,qwen3_8b,math,math-985,local,1,1,1
H0DET_HISTLOC,qwen3_8b,math,math-985,local,1,1,1
H0DET_H3LOC,qwen3_8b,math,math-985,local,1,1,1
HISTDET_HISTLOC,qwen3_8b,math,math-988,local,-1,2,2
HISTDET_H0LOC,qwen3_8b,math,math-988,local,-1,2,2
HISTDET_H2LOC,qwen3_8b,math,math-988,local,-1,2,2
HISTDET_H3LOC,qwen3_8b,math,math-988,local,-1,2,2
H0DET_HISTLOC,qwen3_8b,math,math-988,local,-1,2,2
H0DET_H3LOC,qwen3_8b,math,math-988,local,-1,2,2
HISTDET_HISTLOC,qwen3_8b,math,math-996,local,-1,0,-1
HISTDET_H0LOC,qwen3_8b,math,math-996,local,-1,0,-1
HISTDET_H2LOC,qwen3_8b,math,math-996,local,-1,0,-1
HISTDET_H3LOC,qwen3_8b,math,math-996,local,-1,0,-1
H0DET_HISTLOC,qwen3_8b,math,math-996,local,-1,0,-1
H0DET_H3LOC,qwen3_8b,math,math-996,local,-1,0,-1
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-110,local,10,4,-1
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-110,local,10,4,-1
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-110,local,10,6,-1
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-110,local,10,4,-1
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-110,local,10,4,4
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-110,local,10,4,4
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-113,local,4,9,9
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-113,local,4,0,0
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-113,local,4,9,9
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-113,local,4,9,9
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-113,local,4,9,9
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-113,local,4,9,9
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-114,local,2,7,7
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-114,local,2,7,7
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-114,local,2,7,7
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-114,local,2,7,7
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-114,local,2,7,7
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-114,local,2,7,7
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-118,local,8,2,2
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-118,local,8,2,2
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-118,local,8,2,2
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-118,local,8,2,2
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-118,local,8,2,2
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-118,local,8,2,2
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-121,local,2,0,-1
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-121,local,2,0,-1
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-121,local,2,0,-1
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-121,local,2,0,-1
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-121,local,2,0,0
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-121,local,2,0,0
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-123,local,1,0,-1
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-123,local,1,0,-1
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-123,local,1,0,-1
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-123,local,1,0,-1
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-123,local,1,0,0
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-123,local,1,0,0
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-125,local,3,5,5
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-125,local,3,5,5
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-125,local,3,5,5
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-125,local,3,5,5
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-125,local,3,5,5
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-125,local,3,5,5
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-126,local,2,3,3
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-126,local,2,3,3
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-126,local,2,3,3
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-126,local,2,3,3
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-126,local,2,3,3
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-126,local,2,3,3
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-134,local,3,1,1
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-134,local,3,1,1
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-134,local,3,1,1
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-134,local,3,1,1
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-134,local,3,1,1
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-134,local,3,1,1
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-166,local,4,2,2
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-166,local,4,2,2
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-166,local,4,2,2
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-166,local,4,2,2
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-166,local,4,2,2
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-166,local,4,2,2
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-168,local,2,2,2
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-168,local,2,0,0
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-168,local,2,2,2
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-168,local,2,2,2
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-168,local,2,2,2
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-168,local,2,2,2
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-175,local,2,2,2
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-175,local,2,2,2
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-175,local,2,2,2
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-175,local,2,2,2
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-175,local,2,2,2
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-175,local,2,2,2
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-179,local,2,2,2
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-179,local,2,2,2
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-179,local,2,2,2
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-179,local,2,2,2
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-179,local,2,2,2
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-179,local,2,2,2
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-18,local,1,1,-1
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-18,local,1,1,-1
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-18,local,1,1,-1
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-18,local,1,1,-1
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-18,local,1,1,-1
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-18,local,1,1,-1
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-187,local,4,4,4
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-187,local,4,4,4
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-187,local,4,4,4
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-187,local,4,4,4
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-187,local,4,4,4
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-187,local,4,4,4
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-194,local,3,1,-1
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-194,local,3,0,-1
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-194,local,3,3,-1
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-194,local,3,3,-1
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-194,local,3,1,1
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-194,local,3,3,3
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-197,local,2,5,5
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-197,local,2,0,0
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-197,local,2,5,5
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-197,local,2,5,5
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-197,local,2,5,5
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-197,local,2,5,5
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-20,local,1,1,1
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-20,local,1,1,1
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-20,local,1,1,1
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-20,local,1,1,1
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-20,local,1,1,1
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-20,local,1,1,1
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-200,local,3,3,3
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-200,local,3,3,3
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-200,local,3,3,3
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-200,local,3,3,3
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-200,local,3,3,3
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-200,local,3,3,3
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-212,local,1,1,-1
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-212,local,1,1,-1
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-212,local,1,1,-1
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-212,local,1,1,-1
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-212,local,1,1,-1
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-212,local,1,1,-1
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-213,local,2,1,-1
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-213,local,2,1,-1
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-213,local,2,1,-1
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-213,local,2,1,-1
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-213,local,2,1,-1
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-213,local,2,1,-1
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-215,local,3,2,2
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-215,local,3,2,2
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-215,local,3,2,2
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-215,local,3,2,2
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-215,local,3,2,2
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-215,local,3,2,2
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-217,local,3,4,4
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-217,local,3,3,3
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-217,local,3,3,3
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-217,local,3,3,3
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-217,local,3,4,4
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-217,local,3,3,3
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-218,local,4,0,0
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-218,local,4,0,0
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-218,local,4,0,0
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-218,local,4,0,0
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-218,local,4,0,0
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-218,local,4,0,0
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-224,local,2,2,2
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-224,local,2,2,2
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-224,local,2,2,2
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-224,local,2,2,2
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-224,local,2,2,2
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-224,local,2,2,2
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-23,local,1,1,1
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-23,local,1,1,1
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-23,local,1,1,1
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-23,local,1,1,1
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-23,local,1,1,1
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-23,local,1,1,1
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-234,local,2,2,2
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-234,local,2,2,2
HISTDET_H2LOC,qwen3_8b,olympiadbench,olympiadbench-234,local,2,2,2
HISTDET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-234,local,2,2,2
H0DET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-234,local,2,2,2
H0DET_H3LOC,qwen3_8b,olympiadbench,olympiadbench-234,local,2,2,2
HISTDET_HISTLOC,qwen3_8b,olympiadbench,olympiadbench-245,local,4,2,2
HISTDET_H0LOC,qwen3_8b,olympiadbench,olympiadbench-245,local,4,2,2
