idx,cohort,cell,steps,tokens,step_share,rank_oracle,best_readout,contains_max,contains_top3,inside_minus_outside,rank_top10,rank_max,rank_mean,rank_median,rank_tophalf,rank_first4,rank_last4,rank_top3
1835,caught,pb_math_q8,5,543,0.13996316758747698,1,max,True,True,0.4436501521245577,2,1,3,3,2,2,4,2
1836,loc_miss_open,pb_math_q8,5,290,0.20689655172413793,1,last4,True,True,0.008798884362091641,4,4,3,3,3,2,1,4
1837,loc_miss_open,pb_math_q8,4,261,0.23371647509578544,1,first4,True,True,0.44704619668306744,3,3,4,3,2,1,2,3
1838,caught,pb_math_q8,6,484,0.2024793388429752,2,top10,False,True,-0.11511365897075088,2,3,2,2,2,2,6,3
1839,caught,pb_math_q8,5,357,0.2605042016806723,1,top10,True,True,0.09970517900412545,1,1,2,2,1,1,3,2
1840,caught,pb_math_q8,3,403,0.48883374689826303,1,top10,True,True,0.6470205285945907,1,2,2,2,3,1,3,2
1841,caught,pb_math_q8,6,405,0.43950617283950616,1,top10,True,True,0.3376846159028868,1,2,2,2,2,2,2,2
1842,caught,pb_math_q8,9,729,0.16186556927297668,1,first4,True,True,0.07871091082668524,6,8,5,5,6,1,3,8
1843,gate_blocked,pb_math_q8,5,407,0.2628992628992629,1,last4,True,True,0.5247574203830236,4,3,5,5,5,2,1,3
1844,caught,pb_math_q8,7,563,0.23801065719360567,2,top10,True,True,0.33328533310608055,2,2,4,4,3,5,6,3
1845,loc_miss_open,pb_math_q8,7,1082,0.15711645101663585,2,last4,False,True,-0.005963058710670044,5,5,6,6,6,3,2,5
1846,gate_blocked,pb_math_q8,4,145,0.36551724137931035,1,top10,True,True,0.310502856667509,1,2,2,2,2,1,2,2
1847,caught,pb_math_q8,3,283,0.38162544169611307,2,max,True,True,0.7214556485343602,3,2,3,3,3,3,3,2
1848,caught,pb_math_q8,5,813,0.2521525215252153,1,last4,True,True,0.018742129868576818,4,2,2,2,3,4,1,2
1849,caught,pb_math_q8,9,485,0.09896907216494845,1,top10,True,True,0.14757126280988597,1,1,1,1,1,4,1,1
1850,caught,pb_math_q8,3,277,0.4368231046931408,2,mean,False,True,-0.29401167905014614,3,3,2,2,3,3,2,3
1851,caught,pb_math_q8,4,480,0.5895833333333333,1,top10,True,True,1.035967698767005,1,1,4,4,2,4,2,1
1852,loc_miss_open,pb_math_q8,8,681,0.09251101321585903,3,max,True,True,0.09287895534914448,6,3,6,6,6,6,7,4
1853,loc_miss_closed,pb_math_q8,3,181,0.292817679558011,1,first4,False,True,-0.0409227459801178,3,3,3,3,3,1,1,3
1854,gate_blocked,pb_math_q8,5,317,0.2902208201892745,1,top10,True,True,0.03506280133240569,1,1,1,1,1,4,1,1
1855,loc_miss_open,pb_math_q8,13,987,0.11347517730496454,2,max,True,True,1.0530367904089264,5,2,9,8,8,3,9,4
1856,caught,pb_math_q8,5,418,0.361244019138756,1,top10,True,True,0.11091759263240619,1,1,2,2,2,1,4,1
1857,loc_miss_open,pb_math_q8,4,244,0.22131147540983606,2,mean,False,False,-0.14923242510640033,3,3,2,2,2,3,2,4
1858,caught,pb_math_q8,5,601,0.27454242928452577,1,top10,True,True,0.4765454519577248,1,1,1,1,1,3,2,1
1859,caught,pb_math_q8,10,1058,0.10869565217391304,1,max,True,True,0.4192302482657899,4,1,7,5,4,1,5,3
1860,loc_miss_open,pb_math_q8,8,1052,0.15304182509505704,5,tophalf,False,False,-0.11692978303088308,6,8,6,7,5,7,8,8
1861,gate_blocked,pb_math_q8,3,137,0.39416058394160586,1,top10,True,True,0.12392478263258089,1,2,2,2,2,2,2,2
1862,caught,pb_math_q8,3,187,0.4385026737967914,1,top10,True,True,0.05155072865036381,1,1,1,1,1,1,2,2
1863,loc_miss_open,pb_math_q8,13,933,0.04715969989281887,4,max,False,False,-0.07511493622710663,12,4,10,8,11,11,6,9
1864,caught,pb_math_q8,5,454,0.2356828193832599,1,top10,True,True,0.254220603885579,1,4,2,1,1,3,3,4
1865,loc_miss_open,pb_math_q8,10,762,0.10498687664041995,4,mean,False,True,-0.007790942781638721,5,6,4,5,5,5,4,4
1866,gate_blocked,pb_math_q8,3,129,0.3333333333333333,2,top10,False,True,-0.33697551495140243,2,3,2,2,2,2,3,2
1867,caught,pb_math_q8,5,835,0.15209580838323353,1,top10,True,True,0.291231134802,1,2,2,2,2,1,2,2
1868,caught,pb_math_q8,8,836,0.24401913875598086,1,top10,True,True,0.12286633686319792,1,1,6,6,7,4,4,1
1869,caught,pb_math_q8,8,545,0.1779816513761468,2,top10,True,True,0.062188791429961476,2,3,3,2,3,8,8,3
1870,caught,pb_math_q8,10,1099,0.21656050955414013,4,top10,False,False,-0.15243723790894181,4,5,5,5,5,8,7,6
1871,loc_miss_open,pb_math_q8,9,562,0.10676156583629894,5,max,False,False,-0.1366936868433113,7,5,6,7,7,7,7,8
1872,gate_blocked,pb_math_q8,4,310,0.16451612903225807,1,max,True,True,0.3356501935694254,2,1,1,1,1,2,1,1
1873,loc_miss_open,pb_math_q8,18,1154,0.010398613518197574,4,median,False,False,-0.9532156119170201,17,16,7,4,7,11,6,15
1874,loc_miss_open,pb_math_q8,8,1528,0.12369109947643979,1,first4,False,False,-0.06268369151772779,3,5,7,7,7,1,4,4
1875,caught,pb_math_q8,8,659,0.13353566009104703,2,last4,False,False,-0.19390712837929258,3,4,8,7,6,6,2,3
1876,caught,pb_math_q8,6,1481,0.29034436191762325,1,max,True,True,0.38531051760342283,2,1,5,5,6,2,5,2
1877,caught,pb_math_q8,4,662,0.3549848942598187,1,top10,True,True,0.2853114596606119,1,2,3,3,2,1,1,2
1878,caught,pb_math_q8,3,156,0.32051282051282054,2,mean,True,True,0.3406299318662285,3,3,2,2,2,2,2,3
1879,caught,pb_math_q8,5,436,0.26376146788990823,1,top10,True,True,0.7811799012124405,1,1,1,1,1,5,1,1
1880,loc_miss_open,pb_math_q8,12,968,0.0371900826446281,3,tophalf,False,True,-0.08712287947002628,6,7,4,4,3,10,9,8
1881,caught,pb_math_q8,5,455,0.25054945054945055,3,top10,False,True,-0.016580356401324048,3,3,4,4,4,5,5,3
1882,caught,pb_math_q8,8,1436,0.16504178272980502,1,top10,True,True,2.0576327949668185,1,1,1,1,1,1,1,1
1883,gate_blocked,pb_math_q8,14,1084,0.07472324723247233,1,first4,False,False,-0.37830645130518326,3,6,6,8,7,1,6,3
1884,caught,pb_math_q8,6,649,0.2727272727272727,1,top10,True,True,0.7068225700262234,1,1,1,1,1,4,3,1
1885,caught,pb_math_q8,8,656,0.13109756097560976,1,first4,False,True,-0.06465464619716221,2,6,3,5,3,1,6,6
1886,caught,pb_math_q8,12,1127,0.1774622892635315,7,top10,False,False,-0.08627050433470251,7,9,9,10,10,8,8,8
1887,caught,pb_math_q8,10,658,0.1656534954407295,1,top10,False,True,-0.052459066581521,1,6,4,4,3,3,7,4
1888,caught,pb_math_q8,6,714,0.23669467787114845,2,top10,True,True,0.03301718308986423,2,3,2,2,3,2,5,2
1889,caught,pb_math_q8,7,872,0.231651376146789,2,top10,False,True,-0.04772786323807088,2,4,3,4,4,5,2,2
1890,caught,pb_math_q8,3,381,0.3333333333333333,1,top10,True,True,0.2380472032594554,1,2,2,1,1,3,2,1
1891,loc_miss_open,pb_math_q8,16,1740,0.07413793103448275,2,last4,False,False,-0.08660555564364603,7,5,10,10,10,4,2,5
1892,gate_blocked,pb_math_q8,4,357,0.2857142857142857,1,top10,True,True,1.0540556358815982,1,1,4,3,2,4,2,1
1893,caught,pb_math_q8,4,403,0.42431761786600497,1,top10,True,True,0.47488556575638885,1,2,2,2,2,1,2,1
1894,loc_miss_open,pb_math_q8,8,459,0.06971677559912855,1,last4,True,True,0.22669980441898696,8,8,5,6,8,5,1,7
1895,gate_blocked,pb_math_q8,7,503,0.14314115308151093,2,top10,False,True,-0.025994925987471884,2,5,4,4,3,5,7,4
1896,caught,pb_math_q8,7,739,0.2571041948579161,1,last4,True,True,0.10496204939747988,3,7,4,4,4,5,1,5
1897,loc_miss_open,pb_math_q8,24,1645,0.04376899696048632,1,max,False,False,-0.03955341409532931,5,1,13,14,8,1,2,1
1898,gate_blocked,pb_math_q8,8,407,0.25307125307125306,2,max,True,True,0.11205554672764029,3,2,3,4,4,8,5,3
1899,loc_miss_open,pb_math_q8,4,678,0.1976401179941003,1,mean,False,True,-0.10509773113944032,3,4,1,1,1,3,4,4
1900,caught,pb_math_q8,11,1194,0.19430485762144054,1,top10,False,True,-0.015036302821560321,1,4,3,3,3,4,5,2
1901,gate_blocked,pb_math_q8,4,230,0.36086956521739133,2,top10,False,True,-0.016992167383026002,2,3,4,4,4,4,4,2
1902,caught,pb_math_q8,2,97,0.8350515463917526,1,top10,True,True,0.3194010171855275,1,1,2,2,2,1,2,1
1903,gate_blocked,pb_math_q8,4,146,0.2945205479452055,1,top10,True,True,0.18843980777381875,1,2,1,1,1,3,1,2
1904,loc_miss_closed,pb_math_q8,5,327,0.1926605504587156,1,mean,False,True,-0.1407269555661108,2,3,1,1,1,3,1,3
1905,loc_miss_open,pb_math_q8,8,752,0.08909574468085106,2,top10,True,True,0.003672743715828375,2,3,3,3,3,6,3,3
1906,caught,pb_math_q8,8,536,0.08208955223880597,1,mean,False,False,-0.1645243990298404,4,6,1,1,1,5,1,5
1907,caught,pb_math_q8,10,635,0.18425196850393702,2,last4,True,True,0.06193026482414732,3,4,5,5,5,6,2,3
1908,caught,pb_math_q8,4,327,0.3241590214067278,1,top10,True,True,0.5603760515089373,1,2,2,2,2,3,2,1
1909,caught,pb_math_q8,5,559,0.3005366726296959,1,top10,True,True,1.1232940930255029,1,1,1,1,1,3,5,1
1910,caught,pb_math_q8,4,200,0.21,1,mean,True,True,0.009740917431314555,2,2,1,1,1,2,1,2
1911,caught,pb_math_q8,10,705,0.23829787234042554,3,top10,False,False,-0.0369560076645965,3,4,7,7,8,8,6,3
1912,caught,pb_math_q8,5,480,0.23958333333333334,2,top10,True,True,0.0390740704607353,2,2,2,2,2,4,3,2
1913,caught,pb_math_q8,10,638,0.1536050156739812,1,top10,True,True,0.13707258454876747,1,2,2,1,1,3,1,1
1914,caught,pb_math_q8,5,615,0.2780487804878049,1,top10,True,True,0.4128155067685819,1,1,2,2,2,5,2,1
1915,caught,pb_math_q8,5,493,0.33874239350912777,1,max,True,True,0.433034956702524,2,1,5,5,3,4,5,1
1916,caught,pb_math_q8,3,141,0.3900709219858156,1,first4,False,True,-0.07610179008469875,2,3,2,2,2,1,2,2
1917,caught,pb_math_q8,3,128,0.421875,1,first4,False,True,-0.07883482700986,3,3,3,3,3,1,3,3
1918,gate_blocked,pb_math_q8,3,404,0.38366336633663367,1,top10,True,True,0.2632090582561526,1,1,1,2,1,2,1,1
1919,gate_blocked,pb_math_q8,3,230,0.41304347826086957,1,top10,True,True,0.4932468244341295,1,2,2,2,2,2,1,1
1920,caught,pb_math_q8,12,1319,0.13115996967399546,2,top10,False,False,-0.04426650568467583,2,5,5,6,4,3,5,5
1921,caught,pb_math_q8,3,352,0.7528409090909091,1,top10,True,True,0.6424178716690845,1,1,1,1,1,3,1,1
1922,caught,pb_math_q8,8,334,0.15868263473053892,1,top10,True,True,0.08160521663198228,1,1,1,1,1,1,8,1
1923,caught,pb_math_q8,11,832,0.06610576923076923,2,max,True,True,0.0948154545978519,3,2,7,6,4,7,3,2
1924,caught,pb_math_q8,5,489,0.27607361963190186,2,top10,True,True,0.16648530157600705,2,3,4,4,5,5,2,3
1925,loc_miss_open,pb_math_q8,4,373,0.20107238605898123,1,first4,False,False,-0.16920696714356764,4,4,3,4,4,1,2,4
1926,caught,pb_math_q8,7,421,0.08076009501187649,1,top10,False,True,-0.07240330888955926,1,3,2,2,2,2,4,2
1927,caught,pb_math_q8,6,297,0.19865319865319866,1,top10,True,True,0.4825542341459115,1,1,1,1,1,1,1,1
1928,caught,pb_math_q8,8,557,0.30341113105924594,1,top10,True,True,0.801002153262599,1,1,5,4,3,8,6,1
1929,caught,pb_math_q8,11,1133,0.12268314210061783,1,max,False,True,-0.010812428512884775,3,1,3,4,4,1,4,3
1930,caught,pb_math_q8,4,267,0.30337078651685395,1,max,True,True,0.3363492305915856,2,1,2,2,2,3,1,1
1931,caught,pb_math_q8,8,479,0.08768267223382047,1,first4,True,True,0.6816345165392761,4,4,4,3,2,1,3,4
1932,caught,pb_math_q8,5,203,0.22167487684729065,1,first4,True,True,0.05319049171510293,3,2,4,4,4,1,5,2
1933,caught,pb_math_q8,7,445,0.1101123595505618,1,first4,True,True,0.05885448984198938,3,2,2,3,3,1,3,2
1934,caught,pb_math_q8,6,438,0.21232876712328766,1,top10,True,True,0.01924532516441646,1,2,1,1,1,1,1,1
1935,caught,pb_math_q8,5,458,0.26200873362445415,1,top10,True,True,0.5739409106545281,1,1,2,3,2,2,3,1
1936,caught,pb_math_q8,5,577,0.17677642980935876,1,max,True,True,0.15003799512997773,5,1,3,3,4,4,3,3
1937,caught,pb_math_q8,7,896,0.15066964285714285,1,top10,True,True,0.004118942086747346,1,2,1,1,1,7,1,2
1938,caught,pb_math_q8,4,360,0.3972222222222222,1,top10,True,True,0.36050494717011405,1,1,1,1,1,1,4,1
1939,caught,pb_math_q8,6,634,0.11514195583596215,1,max,True,True,0.38588372132507676,3,1,3,2,3,4,3,2
1940,loc_miss_closed,pb_math_q8,10,470,0.1851063829787234,2,last4,False,False,-0.28409323173337775,4,9,7,8,9,5,2,6
1941,gate_blocked,pb_math_q8,5,336,0.3392857142857143,1,top10,False,True,-0.09194590413018577,1,2,4,3,3,2,1,1
1942,loc_miss_closed,pb_math_q8,7,555,0.09549549549549549,2,first4,True,True,0.8484879147097617,5,5,5,5,5,2,2,6
1943,caught,pb_math_q8,5,280,0.14642857142857144,1,max,True,True,1.3852983013652755,2,1,2,2,2,3,2,1
1944,caught,pb_math_q8,9,934,0.1284796573875803,1,top10,True,True,0.5053333931809671,1,3,1,1,1,2,1,3
1945,caught,pb_math_q8,4,377,0.3819628647214854,1,top10,False,True,-0.19813003575007837,1,3,1,1,1,2,4,3
1946,caught,pb_math_q8,8,559,0.19499105545617174,1,top10,True,True,0.38492273269833666,1,1,1,1,1,4,4,1
1947,caught,pb_math_q8,4,130,0.33076923076923076,1,first4,True,True,0.9194086722603161,3,4,3,4,3,1,2,2
1948,caught,pb_math_q8,6,560,0.20892857142857144,4,top3,False,True,-0.012459033998253766,6,5,6,6,6,6,5,4
1949,caught,pb_math_q8,7,484,0.18181818181818182,3,top10,True,True,0.0664728743073546,3,4,4,3,3,3,7,4
1950,caught,pb_math_q8,7,1444,0.1371191135734072,1,first4,True,True,0.5331595381444112,3,4,3,3,3,1,3,3
1951,caught,pb_math_q8,3,451,0.3968957871396896,1,top10,True,True,0.2000452959500736,1,2,1,2,1,3,1,2
1952,caught,pb_math_q8,5,563,0.16873889875666073,2,last4,True,True,0.17242342227385965,4,4,4,4,4,3,2,3
1953,gate_blocked,pb_math_q8,9,422,0.15402843601895735,1,max,True,True,0.09800327896558692,2,1,3,6,2,5,1,2
1954,caught,pb_math_q8,6,267,0.2209737827715356,2,mean,False,True,-0.13905465734330802,3,5,2,2,2,5,4,4
1955,caught,pb_math_q8,5,298,0.20134228187919462,1,max,True,True,0.07178162259439302,3,1,4,4,4,3,3,2
1956,caught,pb_math_q8,3,206,0.3737864077669903,1,first4,False,False,-0.07990989055610331,3,3,3,3,3,1,3,3
1957,loc_miss_closed,pb_math_q8,12,613,0.09624796084828711,3,last4,False,False,-0.27816104764754535,9,9,7,7,10,11,3,10
1958,loc_miss_open,pb_math_q8,7,791,0.179519595448799,1,first4,False,False,-0.13107785804531735,5,5,4,4,5,1,3,5
1959,caught,pb_math_q8,6,340,0.14411764705882352,1,median,True,True,0.024473864141460133,3,4,2,1,2,4,2,3
1960,caught,pb_math_q8,9,1161,0.13092161929371232,2,mean,False,False,-0.017734883408782265,3,3,2,3,3,2,7,3
1961,caught,pb_math_q8,5,525,0.14285714285714285,2,mean,False,False,-0.15098833164702485,5,5,2,2,3,3,5,5
1962,gate_blocked,pb_math_q8,6,416,0.24519230769230768,1,top10,True,True,0.08862039437385949,1,1,3,3,3,2,1,1
1963,loc_miss_open,pb_math_q8,14,801,0.06117353308364544,5,median,False,False,-0.3463550524311161,7,7,6,5,5,6,8,6
1964,caught,pb_math_q8,6,516,0.31007751937984496,3,top10,True,True,0.10747849307570512,3,3,6,6,5,4,3,3
1965,loc_miss_closed,pb_math_q8,7,615,0.13008130081300814,3,median,True,True,0.6062844318654994,4,5,4,3,4,3,6,4
1966,loc_miss_closed,pb_math_q8,9,463,0.05183585313174946,2,max,False,True,-0.00660807203943703,5,2,2,2,2,5,6,4
1967,caught,pb_math_q8,11,996,0.09437751004016064,1,last4,False,True,-0.07895714346177429,7,4,9,9,9,7,1,3
1968,caught,pb_math_q8,11,675,0.15555555555555556,1,top10,False,True,-0.0011088494430799845,1,2,2,2,2,1,6,1
1969,gate_blocked,pb_math_q8,3,667,0.5112443778110944,1,first4,True,True,0.40821014574682213,2,2,3,3,3,1,2,2
1970,gate_blocked,pb_math_q8,5,364,0.17582417582417584,1,top10,True,True,0.33690880497755593,1,1,2,1,1,5,2,1
1971,caught,pb_math_q8,10,662,0.08459214501510574,1,max,True,True,0.3741936961995327,4,1,5,2,3,6,1,1
1972,caught,pb_math_q8,7,1122,0.15062388591800357,1,top10,False,True,-0.023420236375228498,1,2,1,1,1,6,5,2
1973,caught,pb_math_q8,5,565,0.3734513274336283,2,max,True,True,0.09597442172480308,3,2,3,4,4,2,3,2
1974,caught,pb_math_q8,13,816,0.13848039215686275,1,last4,False,True,-0.0986862933003827,2,5,5,5,5,6,1,3
1975,caught,pb_math_q8,12,1006,0.09741550695825049,1,last4,False,True,-0.10677921343732688,6,6,3,2,2,6,1,8
1976,loc_miss_open,pb_math_q8,18,913,0.06681270536692223,6,last4,False,False,-0.3511407159883182,16,15,18,18,18,14,6,16
1977,caught,pb_math_q8,7,1430,0.11888111888111888,1,max,True,True,0.5345473634096667,2,1,4,4,2,7,2,1
1978,loc_miss_open,pb_math_q8,6,244,0.10655737704918032,4,last4,False,False,-0.9393214005834664,6,6,6,6,6,6,4,6
1979,caught,pb_math_q8,6,576,0.171875,1,top10,True,True,1.0377214846075045,1,1,4,3,1,6,1,1
1980,gate_blocked,pb_math_q8,4,265,0.2528301886792453,1,median,False,False,-0.2829400816823284,3,4,2,1,3,3,1,4
1981,caught,pb_math_q8,6,618,0.2459546925566343,1,top10,False,True,-0.02638524036457257,1,1,2,2,2,3,2,1
1982,gate_blocked,pb_math_q8,6,170,0.2235294117647059,1,top10,True,True,0.510539121528049,1,2,1,1,1,3,2,2
1983,caught,pb_math_q8,6,532,0.09210526315789473,1,max,True,True,0.22789813868844755,3,1,1,1,1,3,2,1
1984,caught,pb_math_q8,9,1681,0.11362284354550863,1,max,True,True,0.40588248512737257,2,1,9,8,6,9,5,1
1985,caught,pb_math_q8,3,407,0.40540540540540543,1,max,True,True,0.5013761756703059,2,1,2,2,2,2,2,2
1986,caught,pb_math_q8,9,559,0.17173524150268335,2,top10,False,True,-0.042452032293786246,2,5,6,3,3,3,3,4
1987,caught,pb_math_q8,4,379,0.30606860158311344,1,top10,True,True,0.6596426226155598,1,1,1,1,1,2,1,1
1988,caught,pb_math_q8,8,818,0.28728606356968217,2,max,True,True,0.07061089662707998,3,2,7,7,6,3,5,2
1989,loc_miss_closed,pb_math_q8,6,589,0.18166383701188454,4,last4,False,False,-0.3493342222990967,6,6,6,6,6,5,4,6
1990,gate_blocked,pb_math_q8,4,228,0.36403508771929827,2,top10,True,True,0.099929893827988,2,4,4,4,3,4,3,3
1991,caught,pb_math_q8,5,262,0.41603053435114506,1,top10,True,True,0.1689004526475133,1,1,1,1,2,5,3,1
1992,caught,pb_math_q8,4,637,0.304552590266876,2,max,False,True,-0.03940181100406637,3,2,3,3,3,3,2,2
1993,gate_blocked,pb_math_q8,7,475,0.12,1,tophalf,False,True,-0.31563228119899467,2,3,2,2,1,4,1,2
1994,caught,pb_math_q8,3,391,0.4731457800511509,2,top10,True,True,0.0848840815175178,2,3,2,3,3,2,3,3
1995,loc_miss_closed,pb_math_q8,5,413,0.15254237288135594,1,last4,False,True,-0.26040085160413673,4,5,3,4,4,2,1,3
1996,loc_miss_open,pb_math_q8,18,1778,0.03374578177727784,3,top10,False,True,-0.17511870684682185,3,6,5,4,3,13,3,4
1997,caught,pb_math_q8,7,443,0.23024830699774265,2,top10,True,True,0.04575583531440741,2,2,2,2,2,2,4,2
1998,gate_blocked,pb_math_q8,4,159,0.32075471698113206,2,top10,True,True,0.041977724895518875,2,3,3,3,2,2,3,2
1999,caught,pb_math_q8,10,857,0.2893815635939323,1,top10,True,True,0.17008334151050009,1,1,6,4,4,7,10,1
2000,caught,pb_math_q8,8,821,0.14494518879415347,1,max,True,True,0.6484681737417923,2,1,5,6,3,8,7,2
2001,caught,pb_math_q8,4,533,0.19699812382739212,1,top10,True,True,0.33432668460018355,1,1,4,4,3,4,2,1
2002,loc_miss_open,pb_math_q8,12,1189,0.06644238856181665,7,mean,False,False,-0.46277523068604864,12,11,7,8,10,8,12,12
2003,caught,pb_math_q8,3,369,0.4254742547425474,1,top10,True,True,0.49217269536451846,1,1,1,1,1,1,2,1
2004,caught,pb_math_q8,9,603,0.12603648424543948,1,first4,True,True,0.20437468819727878,4,4,5,5,5,1,8,2
2005,caught,pb_math_q8,9,1156,0.21885813148788927,2,max,False,False,-0.010368057894409644,4,2,8,8,8,5,9,2
2006,caught,pb_math_q8,8,828,0.14371980676328502,2,max,False,False,-0.010921420139102134,5,2,6,5,5,2,7,3
2007,caught,pb_math_q8,5,517,0.3036750483558994,1,top10,True,True,0.05301383197349141,1,2,2,2,1,2,4,2
2008,caught,pb_math_q8,11,914,0.12691466083150985,2,top10,False,True,-0.084822913255715,2,6,3,3,4,8,3,5
2009,caught,pb_math_q8,5,474,0.26582278481012656,1,max,True,True,1.1412764628971268,4,1,4,4,4,4,2,4
2010,caught,pb_math_q8,7,900,0.19555555555555557,2,mean,False,True,-0.017370101258845416,3,6,2,2,2,3,5,6
2011,caught,pb_math_q8,4,479,0.15031315240083507,1,top10,True,True,0.9961592650896329,1,1,1,1,1,3,1,1
2012,loc_miss_open,pb_math_q8,7,687,0.08879184861717612,1,last4,False,False,-0.04466136434424928,5,3,5,3,3,3,1,3
2013,caught,pb_math_q8,5,248,0.32661290322580644,2,top10,True,True,0.37535198795238633,2,3,4,4,4,2,4,2
2014,caught,pb_math_q8,9,1357,0.14738393515106854,1,top10,False,False,-0.009098768402739488,1,1,4,4,4,8,1,1
2015,caught,pb_math_q8,19,1275,0.10666666666666667,7,top10,False,True,-0.0017643226815344804,7,7,12,9,11,13,18,8
2016,loc_miss_open,pb_math_q8,12,726,0.05922865013774105,1,last4,False,True,-0.1732698952250522,3,5,2,2,3,2,1,4
2017,caught,pb_math_q8,8,836,0.1722488038277512,1,top10,True,True,0.008268737679068883,1,1,3,3,3,2,2,1
2018,loc_miss_open,pb_math_q8,4,224,0.24107142857142858,2,median,True,True,0.1009869672282635,3,3,3,2,3,2,2,3
2019,loc_miss_open,pb_math_q8,4,199,0.2613065326633166,3,top10,True,True,0.276717438825302,3,3,4,3,3,4,4,3
2020,caught,pb_math_q8,10,395,0.08354430379746836,1,top10,True,True,0.5945529313155657,1,5,1,1,1,1,1,1
2021,caught,pb_math_q8,8,897,0.2318840579710145,1,first4,True,True,0.24919195746064915,2,2,2,2,2,1,4,2
2022,caught,pb_math_q8,3,799,0.22528160200250313,1,top10,True,True,0.1500398834536094,1,1,1,1,1,1,1,1
2023,gate_blocked,pb_math_q8,4,157,0.5414012738853503,1,top10,True,True,0.32043296977666635,1,1,1,1,1,3,1,1
2024,loc_miss_open,pb_math_q8,13,1203,0.10640066500415628,4,last4,False,True,-0.08852164123241546,8,10,8,8,8,7,4,9
2025,caught,pb_math_q8,6,414,0.17391304347826086,1,top10,True,True,0.11056113385308208,1,3,2,2,2,1,1,1
2026,loc_miss_open,pb_math_q8,14,923,0.07150595882990249,2,mean,False,False,-0.0857436667657061,6,7,2,3,3,9,4,6
2027,caught,pb_math_q8,5,293,0.310580204778157,1,top10,True,True,0.9248389495744145,1,1,1,1,1,3,2,1
2028,gate_blocked,pb_math_q8,4,230,0.3826086956521739,1,last4,True,True,0.29772063374152147,2,2,3,4,4,2,1,2
2029,caught,pb_math_q8,9,684,0.1023391812865497,1,max,True,True,0.023142357398472146,2,1,4,3,2,3,5,1
2030,caught,pb_math_q8,5,259,0.26640926640926643,1,top10,True,True,1.3660001168621796,1,1,5,5,4,5,1,1
2031,caught,pb_math_q8,4,190,0.25263157894736843,1,top10,True,True,1.0586928379686928,1,1,2,1,1,1,1,1
2032,caught,pb_math_q8,5,284,0.24647887323943662,1,top10,False,True,-0.055193973929580586,1,3,1,1,2,1,4,2
2033,loc_miss_open,pb_math_q8,11,539,0.05009276437847866,1,last4,False,False,-0.30748526265155673,7,8,2,3,2,10,1,7
2034,loc_miss_open,pb_math_q8,6,738,0.2073170731707317,3,first4,False,True,-0.06728606484751509,4,4,4,4,4,3,3,4
2035,caught,pb_math_q8,5,566,0.3745583038869258,1,top10,True,True,0.21210365552399546,1,2,3,3,3,1,4,1
2036,caught,pb_math_q8,8,468,0.17735042735042736,2,top10,True,True,0.21945082895806944,2,2,5,5,3,2,2,2
2037,loc_miss_open,pb_math_q8,14,816,0.08823529411764706,3,first4,False,False,-0.1421781765787431,7,9,7,5,8,3,3,7
