cell,group,C,lambda1,tau,readout,n_selected,auroc,good6,seconds
lapeigvals_gsm8k_phi35,math,3,1.0,anneal_10_1e-2,group_median,17,0.8097126175918262,0.812493881220018,1.31
lapeigvals_gsm8k_phi35,math,3,1.0,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.31
lapeigvals_gsm8k_phi35,math,3,1.0,flat_1.0,group_median,17,0.8097126175918262,0.812493881220018,1.31
lapeigvals_gsm8k_phi35,math,3,1.0,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.31
lapeigvals_gsm8k_phi35,math,3,10.0,anneal_10_1e-2,group_median,17,0.8097126175918262,0.812493881220018,1.27
lapeigvals_gsm8k_phi35,math,3,10.0,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.27
lapeigvals_gsm8k_phi35,math,3,10.0,flat_1.0,group_median,17,0.8097126175918262,0.812493881220018,1.35
lapeigvals_gsm8k_phi35,math,3,10.0,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.35
lapeigvals_gsm8k_phi35,math,3,100.0,anneal_10_1e-2,group_median,17,0.8097126175918262,0.812493881220018,1.51
lapeigvals_gsm8k_phi35,math,3,100.0,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.51
lapeigvals_gsm8k_phi35,math,3,100.0,flat_1.0,group_median,17,0.8097126175918262,0.812493881220018,1.48
lapeigvals_gsm8k_phi35,math,3,100.0,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.48
lapeigvals_gsm8k_phi35,math,4,0.1,anneal_10_1e-2,group_median,12,0.7532596409722407,0.812493881220018,1.35
lapeigvals_gsm8k_phi35,math,4,0.1,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.35
lapeigvals_gsm8k_phi35,math,4,0.1,flat_1.0,group_median,13,0.7906932243967996,0.812493881220018,1.48
lapeigvals_gsm8k_phi35,math,4,0.1,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.48
lapeigvals_gsm8k_phi35,math,4,1.0,anneal_10_1e-2,group_median,12,0.7532596409722407,0.812493881220018,1.58
lapeigvals_gsm8k_phi35,math,4,1.0,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.58
lapeigvals_gsm8k_phi35,math,4,1.0,flat_1.0,group_median,12,0.7532596409722407,0.812493881220018,1.51
lapeigvals_gsm8k_phi35,math,4,1.0,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.51
lapeigvals_gsm8k_phi35,math,4,10.0,anneal_10_1e-2,group_median,12,0.7532596409722407,0.812493881220018,1.35
lapeigvals_gsm8k_phi35,math,4,10.0,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.35
lapeigvals_gsm8k_phi35,math,4,10.0,flat_1.0,group_median,12,0.7532596409722407,0.812493881220018,1.3
lapeigvals_gsm8k_phi35,math,4,10.0,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.3
lapeigvals_gsm8k_phi35,math,4,100.0,anneal_10_1e-2,group_median,12,0.7532596409722407,0.812493881220018,1.33
lapeigvals_gsm8k_phi35,math,4,100.0,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.33
lapeigvals_gsm8k_phi35,math,4,100.0,flat_1.0,group_median,12,0.7532596409722407,0.812493881220018,1.43
lapeigvals_gsm8k_phi35,math,4,100.0,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.43
lapeigvals_gsm8k_phi35,math,5,0.1,anneal_10_1e-2,group_median,21,0.8091252147135521,0.812493881220018,1.35
lapeigvals_gsm8k_phi35,math,5,0.1,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.35
lapeigvals_gsm8k_phi35,math,5,0.1,flat_1.0,group_median,20,0.8103667707971769,0.812493881220018,1.34
lapeigvals_gsm8k_phi35,math,5,0.1,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.34
lapeigvals_gsm8k_phi35,math,5,1.0,anneal_10_1e-2,group_median,20,0.8103667707971769,0.812493881220018,1.61
lapeigvals_gsm8k_phi35,math,5,1.0,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.61
lapeigvals_gsm8k_phi35,math,5,1.0,flat_1.0,group_median,20,0.8103667707971769,0.812493881220018,1.36
lapeigvals_gsm8k_phi35,math,5,1.0,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.36
lapeigvals_gsm8k_phi35,math,5,10.0,anneal_10_1e-2,group_median,20,0.8103667707971769,0.812493881220018,2.3
lapeigvals_gsm8k_phi35,math,5,10.0,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,2.3
lapeigvals_gsm8k_phi35,math,5,10.0,flat_1.0,group_median,20,0.8103667707971769,0.812493881220018,2.35
lapeigvals_gsm8k_phi35,math,5,10.0,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,2.35
lapeigvals_gsm8k_phi35,math,5,100.0,anneal_10_1e-2,group_median,20,0.8103667707971769,0.812493881220018,1.47
lapeigvals_gsm8k_phi35,math,5,100.0,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.47
lapeigvals_gsm8k_phi35,math,5,100.0,flat_1.0,group_median,16,0.7938838900310611,0.812493881220018,1.25
lapeigvals_gsm8k_phi35,math,5,100.0,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.25
lapeigvals_gsm8k_phi35,math,6,0.1,anneal_10_1e-2,group_median,19,0.8060902998424693,0.812493881220018,1.35
lapeigvals_gsm8k_phi35,math,6,0.1,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.35
lapeigvals_gsm8k_phi35,math,6,0.1,flat_1.0,group_median,19,0.8060902998424693,0.812493881220018,1.4
lapeigvals_gsm8k_phi35,math,6,0.1,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.4
lapeigvals_gsm8k_phi35,math,6,1.0,anneal_10_1e-2,group_median,19,0.8060902998424693,0.812493881220018,1.4
lapeigvals_gsm8k_phi35,math,6,1.0,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.4
lapeigvals_gsm8k_phi35,math,6,1.0,flat_1.0,group_median,19,0.8060902998424693,0.812493881220018,1.55
lapeigvals_gsm8k_phi35,math,6,1.0,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.55
lapeigvals_gsm8k_phi35,math,6,10.0,anneal_10_1e-2,group_median,18,0.8082708105269716,0.812493881220018,1.27
lapeigvals_gsm8k_phi35,math,6,10.0,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.27
lapeigvals_gsm8k_phi35,math,6,10.0,flat_1.0,group_median,19,0.8060902998424693,0.812493881220018,1.34
lapeigvals_gsm8k_phi35,math,6,10.0,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.34
lapeigvals_gsm8k_phi35,math,6,100.0,anneal_10_1e-2,group_median,19,0.8060902998424693,0.812493881220018,1.44
lapeigvals_gsm8k_phi35,math,6,100.0,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.44
lapeigvals_gsm8k_phi35,math,6,100.0,flat_1.0,group_median,19,0.8060902998424693,0.812493881220018,1.34
lapeigvals_gsm8k_phi35,math,6,100.0,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.34
lapeigvals_gsm8k_phi35,math,7,0.1,anneal_10_1e-2,group_median,16,0.7938838900310611,0.812493881220018,1.41
lapeigvals_gsm8k_phi35,math,7,0.1,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.41
lapeigvals_gsm8k_phi35,math,7,0.1,flat_1.0,group_median,21,0.8091252147135521,0.812493881220018,1.39
lapeigvals_gsm8k_phi35,math,7,0.1,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.39
lapeigvals_gsm8k_phi35,math,7,1.0,anneal_10_1e-2,group_median,16,0.7938838900310611,0.812493881220018,1.37
lapeigvals_gsm8k_phi35,math,7,1.0,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.37
lapeigvals_gsm8k_phi35,math,7,1.0,flat_1.0,group_median,20,0.8055206970514156,0.812493881220018,1.49
lapeigvals_gsm8k_phi35,math,7,1.0,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.49
lapeigvals_gsm8k_phi35,math,7,10.0,anneal_10_1e-2,group_median,21,0.8091252147135521,0.812493881220018,1.35
lapeigvals_gsm8k_phi35,math,7,10.0,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.35
lapeigvals_gsm8k_phi35,math,7,10.0,flat_1.0,group_median,20,0.8055206970514156,0.812493881220018,1.36
lapeigvals_gsm8k_phi35,math,7,10.0,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.36
lapeigvals_gsm8k_phi35,math,7,100.0,anneal_10_1e-2,group_median,20,0.8055206970514156,0.812493881220018,1.46
lapeigvals_gsm8k_phi35,math,7,100.0,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.46
lapeigvals_gsm8k_phi35,math,7,100.0,flat_1.0,group_median,21,0.8091252147135521,0.812493881220018,1.33
lapeigvals_gsm8k_phi35,math,7,100.0,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.33
lapeigvals_gsm8k_phi35,math,8,0.1,anneal_10_1e-2,group_median,19,0.8067088528733791,0.812493881220018,1.48
lapeigvals_gsm8k_phi35,math,8,0.1,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.48
lapeigvals_gsm8k_phi35,math,8,0.1,flat_1.0,group_median,19,0.8126718820922223,0.812493881220018,1.58
lapeigvals_gsm8k_phi35,math,8,0.1,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.58
lapeigvals_gsm8k_phi35,math,8,1.0,anneal_10_1e-2,group_median,18,0.8101576197723368,0.812493881220018,1.51
lapeigvals_gsm8k_phi35,math,8,1.0,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.51
lapeigvals_gsm8k_phi35,math,8,1.0,flat_1.0,group_median,19,0.8126718820922223,0.812493881220018,1.78
lapeigvals_gsm8k_phi35,math,8,1.0,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.78
lapeigvals_gsm8k_phi35,math,8,10.0,anneal_10_1e-2,group_median,19,0.8126718820922223,0.812493881220018,1.6
lapeigvals_gsm8k_phi35,math,8,10.0,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.6
lapeigvals_gsm8k_phi35,math,8,10.0,flat_1.0,group_median,18,0.8101576197723368,0.812493881220018,1.49
lapeigvals_gsm8k_phi35,math,8,10.0,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.49
lapeigvals_gsm8k_phi35,math,8,100.0,anneal_10_1e-2,group_median,19,0.8126718820922223,0.812493881220018,1.44
lapeigvals_gsm8k_phi35,math,8,100.0,anneal_10_1e-2,per_feature,17,0.8036694879804911,0.812493881220018,1.44
lapeigvals_gsm8k_phi35,math,8,100.0,flat_1.0,group_median,19,0.8126718820922223,0.812493881220018,1.33
lapeigvals_gsm8k_phi35,math,8,100.0,flat_1.0,per_feature,17,0.8036694879804911,0.812493881220018,1.33
losnet_hotpotqa_mistral7b,QA,2,0.1,anneal_10_1e-2,group_median,12,0.5772180410804626,0.5809721303562809,1.33
losnet_hotpotqa_mistral7b,QA,2,0.1,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.33
losnet_hotpotqa_mistral7b,QA,2,0.1,flat_1.0,group_median,12,0.5772180410804626,0.5809721303562809,1.43
losnet_hotpotqa_mistral7b,QA,2,0.1,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.43
losnet_hotpotqa_mistral7b,QA,2,1.0,anneal_10_1e-2,group_median,12,0.5772180410804626,0.5809721303562809,1.35
losnet_hotpotqa_mistral7b,QA,2,1.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.35
losnet_hotpotqa_mistral7b,QA,2,1.0,flat_1.0,group_median,12,0.5772180410804626,0.5809721303562809,1.34
losnet_hotpotqa_mistral7b,QA,2,1.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.34
losnet_hotpotqa_mistral7b,QA,2,10.0,anneal_10_1e-2,group_median,12,0.5772180410804626,0.5809721303562809,1.48
losnet_hotpotqa_mistral7b,QA,2,10.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.48
losnet_hotpotqa_mistral7b,QA,2,10.0,flat_1.0,group_median,12,0.5772180410804626,0.5809721303562809,1.31
losnet_hotpotqa_mistral7b,QA,2,10.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.31
losnet_hotpotqa_mistral7b,QA,2,100.0,anneal_10_1e-2,group_median,12,0.5772180410804626,0.5809721303562809,1.3
losnet_hotpotqa_mistral7b,QA,2,100.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.3
losnet_hotpotqa_mistral7b,QA,2,100.0,flat_1.0,group_median,12,0.5772180410804626,0.5809721303562809,1.43
losnet_hotpotqa_mistral7b,QA,2,100.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.43
losnet_hotpotqa_mistral7b,QA,3,0.1,anneal_10_1e-2,group_median,7,0.5659557732530078,0.5809721303562809,1.31
losnet_hotpotqa_mistral7b,QA,3,0.1,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.31
losnet_hotpotqa_mistral7b,QA,3,0.1,flat_1.0,group_median,7,0.5659557732530078,0.5809721303562809,1.41
losnet_hotpotqa_mistral7b,QA,3,0.1,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.41
losnet_hotpotqa_mistral7b,QA,3,1.0,anneal_10_1e-2,group_median,7,0.5659557732530078,0.5809721303562809,1.38
losnet_hotpotqa_mistral7b,QA,3,1.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.38
losnet_hotpotqa_mistral7b,QA,3,1.0,flat_1.0,group_median,7,0.5659557732530078,0.5809721303562809,1.32
losnet_hotpotqa_mistral7b,QA,3,1.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.32
losnet_hotpotqa_mistral7b,QA,3,10.0,anneal_10_1e-2,group_median,7,0.5659557732530078,0.5809721303562809,1.38
losnet_hotpotqa_mistral7b,QA,3,10.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.38
losnet_hotpotqa_mistral7b,QA,3,10.0,flat_1.0,group_median,7,0.5659557732530078,0.5809721303562809,1.52
losnet_hotpotqa_mistral7b,QA,3,10.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.52
losnet_hotpotqa_mistral7b,QA,3,100.0,anneal_10_1e-2,group_median,7,0.5659557732530078,0.5809721303562809,1.39
losnet_hotpotqa_mistral7b,QA,3,100.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.39
losnet_hotpotqa_mistral7b,QA,3,100.0,flat_1.0,group_median,7,0.5659557732530078,0.5809721303562809,1.33
losnet_hotpotqa_mistral7b,QA,3,100.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.33
losnet_hotpotqa_mistral7b,QA,4,0.1,anneal_10_1e-2,group_median,13,0.573017036414666,0.5809721303562809,1.55
losnet_hotpotqa_mistral7b,QA,4,0.1,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.55
losnet_hotpotqa_mistral7b,QA,4,0.1,flat_1.0,group_median,13,0.573017036414666,0.5809721303562809,1.49
losnet_hotpotqa_mistral7b,QA,4,0.1,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.49
losnet_hotpotqa_mistral7b,QA,4,1.0,anneal_10_1e-2,group_median,13,0.573017036414666,0.5809721303562809,1.53
losnet_hotpotqa_mistral7b,QA,4,1.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.53
losnet_hotpotqa_mistral7b,QA,4,1.0,flat_1.0,group_median,13,0.573017036414666,0.5809721303562809,1.35
losnet_hotpotqa_mistral7b,QA,4,1.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.35
losnet_hotpotqa_mistral7b,QA,4,10.0,anneal_10_1e-2,group_median,13,0.573017036414666,0.5809721303562809,1.39
losnet_hotpotqa_mistral7b,QA,4,10.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.39
losnet_hotpotqa_mistral7b,QA,4,10.0,flat_1.0,group_median,13,0.573017036414666,0.5809721303562809,2.27
losnet_hotpotqa_mistral7b,QA,4,10.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,2.27
losnet_hotpotqa_mistral7b,QA,4,100.0,anneal_10_1e-2,group_median,13,0.573017036414666,0.5809721303562809,2.16
losnet_hotpotqa_mistral7b,QA,4,100.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,2.16
losnet_hotpotqa_mistral7b,QA,4,100.0,flat_1.0,group_median,13,0.573017036414666,0.5809721303562809,1.52
losnet_hotpotqa_mistral7b,QA,4,100.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.52
losnet_hotpotqa_mistral7b,QA,5,0.1,anneal_10_1e-2,group_median,13,0.573017036414666,0.5809721303562809,1.35
losnet_hotpotqa_mistral7b,QA,5,0.1,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.35
losnet_hotpotqa_mistral7b,QA,5,0.1,flat_1.0,group_median,13,0.573017036414666,0.5809721303562809,1.36
losnet_hotpotqa_mistral7b,QA,5,0.1,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.36
losnet_hotpotqa_mistral7b,QA,5,1.0,anneal_10_1e-2,group_median,13,0.573017036414666,0.5809721303562809,1.39
losnet_hotpotqa_mistral7b,QA,5,1.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.39
losnet_hotpotqa_mistral7b,QA,5,1.0,flat_1.0,group_median,13,0.573017036414666,0.5809721303562809,1.52
losnet_hotpotqa_mistral7b,QA,5,1.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.52
losnet_hotpotqa_mistral7b,QA,5,10.0,anneal_10_1e-2,group_median,13,0.573017036414666,0.5809721303562809,1.45
losnet_hotpotqa_mistral7b,QA,5,10.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.45
losnet_hotpotqa_mistral7b,QA,5,10.0,flat_1.0,group_median,13,0.573017036414666,0.5809721303562809,1.39
losnet_hotpotqa_mistral7b,QA,5,10.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.39
losnet_hotpotqa_mistral7b,QA,5,100.0,anneal_10_1e-2,group_median,13,0.573017036414666,0.5809721303562809,1.42
losnet_hotpotqa_mistral7b,QA,5,100.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.42
losnet_hotpotqa_mistral7b,QA,5,100.0,flat_1.0,group_median,13,0.573017036414666,0.5809721303562809,1.5
losnet_hotpotqa_mistral7b,QA,5,100.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.5
losnet_hotpotqa_mistral7b,QA,6,0.1,anneal_10_1e-2,group_median,11,0.5687624019020718,0.5809721303562809,1.41
losnet_hotpotqa_mistral7b,QA,6,0.1,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.41
losnet_hotpotqa_mistral7b,QA,6,0.1,flat_1.0,group_median,11,0.5687624019020718,0.5809721303562809,1.37
losnet_hotpotqa_mistral7b,QA,6,0.1,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.37
losnet_hotpotqa_mistral7b,QA,6,1.0,anneal_10_1e-2,group_median,11,0.5687624019020718,0.5809721303562809,1.43
losnet_hotpotqa_mistral7b,QA,6,1.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.43
losnet_hotpotqa_mistral7b,QA,6,1.0,flat_1.0,group_median,11,0.5687624019020718,0.5809721303562809,1.37
losnet_hotpotqa_mistral7b,QA,6,1.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.37
losnet_hotpotqa_mistral7b,QA,6,10.0,anneal_10_1e-2,group_median,10,0.5718550564007223,0.5809721303562809,1.33
losnet_hotpotqa_mistral7b,QA,6,10.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.33
losnet_hotpotqa_mistral7b,QA,6,10.0,flat_1.0,group_median,11,0.5687624019020718,0.5809721303562809,1.39
losnet_hotpotqa_mistral7b,QA,6,10.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.39
losnet_hotpotqa_mistral7b,QA,6,100.0,anneal_10_1e-2,group_median,7,0.5659557732530078,0.5809721303562809,1.36
losnet_hotpotqa_mistral7b,QA,6,100.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.36
losnet_hotpotqa_mistral7b,QA,6,100.0,flat_1.0,group_median,11,0.5687624019020718,0.5809721303562809,1.47
losnet_hotpotqa_mistral7b,QA,6,100.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.47
losnet_hotpotqa_mistral7b,QA,7,0.1,anneal_10_1e-2,group_median,8,0.5709791022363646,0.5809721303562809,1.49
losnet_hotpotqa_mistral7b,QA,7,0.1,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.49
losnet_hotpotqa_mistral7b,QA,7,0.1,flat_1.0,group_median,9,0.5621659307459912,0.5809721303562809,1.45
losnet_hotpotqa_mistral7b,QA,7,0.1,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.45
losnet_hotpotqa_mistral7b,QA,7,1.0,anneal_10_1e-2,group_median,8,0.5709791022363646,0.5809721303562809,1.47
losnet_hotpotqa_mistral7b,QA,7,1.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.47
losnet_hotpotqa_mistral7b,QA,7,1.0,flat_1.0,group_median,9,0.5621659307459912,0.5809721303562809,1.33
losnet_hotpotqa_mistral7b,QA,7,1.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.33
losnet_hotpotqa_mistral7b,QA,7,10.0,anneal_10_1e-2,group_median,8,0.5709791022363646,0.5809721303562809,1.37
losnet_hotpotqa_mistral7b,QA,7,10.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.37
losnet_hotpotqa_mistral7b,QA,7,10.0,flat_1.0,group_median,8,0.5709791022363646,0.5809721303562809,1.44
losnet_hotpotqa_mistral7b,QA,7,10.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.44
losnet_hotpotqa_mistral7b,QA,7,100.0,anneal_10_1e-2,group_median,9,0.5621659307459912,0.5809721303562809,1.34
losnet_hotpotqa_mistral7b,QA,7,100.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.34
losnet_hotpotqa_mistral7b,QA,7,100.0,flat_1.0,group_median,8,0.5709791022363646,0.5809721303562809,1.41
losnet_hotpotqa_mistral7b,QA,7,100.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.41
losnet_hotpotqa_mistral7b,QA,8,0.1,anneal_10_1e-2,group_median,12,0.569978011762813,0.5809721303562809,1.46
losnet_hotpotqa_mistral7b,QA,8,0.1,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.46
losnet_hotpotqa_mistral7b,QA,8,0.1,flat_1.0,group_median,12,0.569978011762813,0.5809721303562809,1.41
losnet_hotpotqa_mistral7b,QA,8,0.1,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.41
losnet_hotpotqa_mistral7b,QA,8,1.0,anneal_10_1e-2,group_median,12,0.569978011762813,0.5809721303562809,1.51
losnet_hotpotqa_mistral7b,QA,8,1.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.51
losnet_hotpotqa_mistral7b,QA,8,1.0,flat_1.0,group_median,12,0.569978011762813,0.5809721303562809,2.07
losnet_hotpotqa_mistral7b,QA,8,1.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,2.07
losnet_hotpotqa_mistral7b,QA,8,10.0,anneal_10_1e-2,group_median,12,0.569978011762813,0.5809721303562809,2.31
losnet_hotpotqa_mistral7b,QA,8,10.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,2.31
losnet_hotpotqa_mistral7b,QA,8,10.0,flat_1.0,group_median,11,0.5657770070970165,0.5809721303562809,1.74
losnet_hotpotqa_mistral7b,QA,8,10.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.74
losnet_hotpotqa_mistral7b,QA,8,100.0,anneal_10_1e-2,group_median,11,0.5657770070970165,0.5809721303562809,1.36
losnet_hotpotqa_mistral7b,QA,8,100.0,anneal_10_1e-2,per_feature,13,0.5639714689215038,0.5809721303562809,1.36
losnet_hotpotqa_mistral7b,QA,8,100.0,flat_1.0,group_median,12,0.5658306369438139,0.5809721303562809,1.45
losnet_hotpotqa_mistral7b,QA,8,100.0,flat_1.0,per_feature,13,0.5639714689215038,0.5809721303562809,1.45
