model_id,cell_id,slice_id,row_id,group_id,fold,true_first_error,prediction_step,threshold,true_error_step_length,true_error_length_stratum,selected_step_length
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_712b488fb72db787976fde2b5a56160aaf16c84d4b39ffc3869131c23007ac46,xgidv2_0c2c9f7ff2b26d4a8defb3f0fedeb52a78a8508f6c96ea355c98ab2502200e09,0,-1,-1,0.4159526783705232,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_715c71d3067c09d0565d818557c9ba5d143036be47667cea48912817d6e09911,xgidv2_24abfc2ddc4358b0cb2919e02c012ac89dd64057f1b4f9124a7f9fdf588a78f5,4,2,1,0.4159526783705232,254,long,52
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_71bb5958b01ae51da7a442b13fa4d870a0d11d33d00fe4c8aa69a7e1f4f6a919,xgidv2_914758db252d35a924072f1fb7332249c83dac307a1ad1d10d6492203893f50a,2,0,-1,0.4309764488483708,96,medium,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_72176dfe3ae56373e3a69c67e4f9a50a516107ea2ea706b198213b9e8101ad15,xgidv2_1c2ca4fea0ebb5b6d35fd2c8def5fdfb6bc7ab3925cfa134354d402332856ec5,1,2,3,0.4315373528482523,65,short,20
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_72a663e0768aea011536a698d052b50a4dcd83ec99c4d30a092ccfbae6ddc274,xgidv2_f003ff7967087939f3fe97b4befaced47ce61119d2c9c1f4c4299a01e43b80b5,0,1,1,0.4159526783705232,33,short,33
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_72afd4ffc4335bfd11f54804f06f77144fffbf625f9b889182c257bafb019bb7,xgidv2_57161ed092032e5a34b5fe820f62876db07568a4f910d3b14e385c97571d3a9d,4,-1,3,0.4159526783705232,,CLEAN,23
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_72ce08df461f3329bbbe05e3cc907882a94113bd728a1e4b3eddbc1a43e0b0f5,xgidv2_ce64618d216af3fc1c46f75f6d06c3129372b977f93b8afd3a081484edccd59d,2,3,3,0.4309764488483708,117,medium,117
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_72f67795c01177a65bb5fc9041a85ce0531731a7ce154b1792517c01c3e9de9e,xgidv2_32df262852b213de13468512b5a83313b1fd134b76042786e6ec877b8175f392,4,3,11,0.4159526783705232,49,short,71
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_735098e288360ddfa30d6a4708d766166e522d61b69fb49cbf021bdebde72a15,xgidv2_f9a3e2bc7c14b25d30e7294d20211634622b8267b5802d9c19662efce6e9e291,0,-1,-1,0.4159526783705232,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_73a49d7b7bc61032717e35bfa9b6f7065f74c52749a0863d6187c14d5a70d767,xgidv2_d645f6396cb5547d8bb60935e514d5d47ed42581920db0cb987745a783282226,2,1,8,0.4309764488483708,87,medium,124
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_73ef0ded399234d751fe54f5f4caae0ff5ade3302eee908d68fc2c610ec7072f,xgidv2_4596e42319d76571fb3dca8d1b872c217029af876f2db9d04fb72fbfc1c8a731,3,-1,-1,0.4825789433732481,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7461eb5513e4a9a4a5a97648f748c6df37add98b2b7657928154a2f9e26aced8,xgidv2_e11bb3183741a6dd179528ffcfa21b384618a80d2598e42eb0606aeed1545224,2,1,1,0.4309764488483708,188,long,188
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_74621079efc0e08298a997ee83b8b026d69f528f4d7606fa232f17129c54077e,xgidv2_428abfa392f207b43ac74af1110faa9cc574c09eaf854828329936c21b1e146c,3,2,0,0.4825789433732481,144,long,41
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_748fb0f57993ff2c6b6d44c4ed42012068bc8df39cbecb73418825def966584c,xgidv2_5e8c32dce5aa836d98b7d44c194fe7cfaf3db4182e1bde83c5e0ee2a395b373f,1,4,4,0.4315373528482523,195,long,195
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_74e7d385ac050e228600809ea8e99cc8bc27168e4788886b6ea562b6664fe2a2,xgidv2_67899de18be2bfac89226ec475ff71c8a7c360a7d056461988400b264d6a8c7a,3,-1,-1,0.4825789433732481,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_74f0d522f9f2c87d0cb6acb76248a3e1d4d982995da2cff374bca79b32a16262,xgidv2_9bf10d4f0a561b2946dcbc3b2cc1ec5408e6a37200d3bac26a44e6dc092b3491,4,1,8,0.4159526783705232,168,long,95
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_74f22ecda2faf02595a5150f42b13726ffd98e4274c3cbb66f60ceb7fe4b7129,xgidv2_43b44f92318ed6a880af106bab01d56830ac9fdfe766090d082b3a1e4358ff5b,0,3,-1,0.4159526783705232,58,short,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_75250463ee41be1983ec235499c9af5e6d3b4b1d15bee90bc85f3903a87789b4,xgidv2_7f41795cabef6528fde5138e68ef4393820645413bd9dfbc3045523991acb2b8,1,4,6,0.4315373528482523,170,long,17
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_752b2e7ebbba84f761a6cda9d4ce4fa64db3f10b6412ed8cc6cde653a4bcf33d,xgidv2_e8b6b63c991039d314a64901f5f4cafab5faecfb785e58d98aed18cd11b4d4f7,4,-1,5,0.4159526783705232,,CLEAN,150
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_75f896399359defc8cce8324771034019cbd147868867d0c3221a3c47bc140a2,xgidv2_937b42327175c0e79c68f11d5f5aaeb689c86bfa86a204c7cc7e44a5b69b3287,2,2,2,0.4309764488483708,141,long,141
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_76226ea88c2424fa8f17bcd219b78580d5ed24dfab172ed45930619abc345dfb,xgidv2_414742bbc40ebc3f2218169a10b833809b2730d60159eec8f66df9950148e7a4,3,-1,-1,0.4825789433732481,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_764c60afa60b36a08a6c6f218bbfe7dce4bbc3d26078f164b3201b41ad7d3bde,xgidv2_207bf601d4c6fbe1997191e262353e6a7bfe681fc67c5048c0421bda157ccf36,3,3,4,0.4825789433732481,222,long,249
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_764c8768899bd8f536c3cb22275e37887ae1d84b5f036632e46185d2c0ac2c72,xgidv2_9658f3b779bef127c322ccc3e6fe3f074ca914b77b11c6b90250da97a4d90055,2,2,1,0.4309764488483708,102,medium,100
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_76c44ed67ee243a175a3f8e92fb2614a0d4972d272beef639082e38234aad462,xgidv2_4296dd366d508f6975a4829ad7ae1ab4bbc575d24ee54eb1ad28dc442affd583,3,0,3,0.4825789433732481,145,long,89
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_77064e21e53d4c1285b4caf219b726eb6b4554082665e9c46da9cf959326f918,xgidv2_70a2d398fc26d038fc3f2c66f7dc947852634336c395b78b1972d459cf3bac33,3,-1,3,0.4825789433732481,,CLEAN,55
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_77223ceb7c1a4d993aab11d88f7ee7120c8108e76eab2e480e070f2ec19cf0f2,xgidv2_038549b8d1df2920711d86adb0ec499a3eac5bfdfa168e0df76a5c261c802afc,1,-1,1,0.4315373528482523,,CLEAN,18
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7747b469744c7e157d2e7392e7098442b1c27ab7f8d58b4147ee3dc11d203caa,xgidv2_da53b135519f7dceae8df4881d9175f58389dfa8da46716cdb8bf329b963c473,3,-1,2,0.4825789433732481,,CLEAN,101
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_77a15600fc42db16e20361d97a52b50dc6b378e1d486cf5c957ad5460918e234,xgidv2_814d2061ab5aaa49cf32ba75b6bfbca7449ceb666cee736037062f46ddb3a4d5,2,3,-1,0.4309764488483708,43,short,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_77d4e50f3dc7bbfb255eb112728a5a2da60c2dba2d885f0892be36b500d62af7,xgidv2_2b54fceba6b586022a5e7028474e9b456cbb93852f8d8ae0f926e88eb51beb95,2,-1,-1,0.4309764488483708,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_782c0f173ec42b4de6e2b94d64b52dcaabc722fe3b43e81dce8e646fefe5da1d,xgidv2_129507975f1e796997e44e56582aafe2dabd49b983a03485b110e70e20282a5a,1,0,-1,0.4315373528482523,171,long,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_78a629be92b4ce1a9d85a79cd27b86ea93734fb1d4826e774880fd0903e6ca2b,xgidv2_71c0b8e2adb47d68e71cbc649e81c927a803abec58309c54f515c59a3825685c,2,-1,1,0.4309764488483708,,CLEAN,116
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_78bf76bd78efffe66904ac28e33c5a9ffe08cac6b2f2b7fc0e3eb0268c65e2dd,xgidv2_1a5db61ee013b8af84f4bdf6205701d47523222622188d9df768cbf6a34c1b80,3,4,6,0.4825789433732481,247,long,166
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7915a1396a50b2965d7fa228c65c3fd4487652de69450d184fa2054c0ad3a937,xgidv2_c8d5b645c74fa0b77caa5217d9e8a5d6ef24670cd36e60d8b2653480fa01d480,0,-1,5,0.4159526783705232,,CLEAN,107
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_795bb486d1d01a583f1e135c94f1ca8c57aca1862c59012787fa13e74a60242b,xgidv2_53eb11e4283bb34cc5c9d4a1b8720be7043f8ceb237e72810462248e916b9223,2,-1,0,0.4309764488483708,,CLEAN,74
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7971afaf052703da6680fb9ba14b443340133869d65d3392317e9825cca2f8b7,xgidv2_e01f09deaf54a42089a7cbe6efcd3cec3804b55f9801fc909f897c606b663a3e,3,-1,-1,0.4825789433732481,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_798e0d97a81d725225bba27587096390eacea126b006a0b3e929efa4d0eff734,xgidv2_e8a7f247eba2684fbc167ed334b96e270094dd896fc6130845e45e658d49be6a,2,1,-1,0.4309764488483708,179,long,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7a113f1c0ec80dfd3ffe0ffda5328c369d751a1fed02a3d54307e551a6ae7b3b,xgidv2_33f0d4dd3f4d52b564b5eafc8f1e5c68e7df45d7cadf97253ed9366db5b3d4ef,3,6,5,0.4825789433732481,335,long,94
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7a40bfb728bfd659d9c78c3b466e148108fe6ead49224f0557d25bc676c200de,xgidv2_c120ad39bb13592c2e9981c9d7df2689a7f3807175298ccf2b8f30b1777c6a0b,2,2,2,0.4309764488483708,66,short,66
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7a4d5248c28892403f26eec2938a171801b4e48f9bf5e365f6c40072170f5888,xgidv2_a15acd3dc1c2d178392a22f5364db762f56ba64e93fa15dcf9e5dc3dbb04613a,0,1,-1,0.4159526783705232,42,short,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7a7f705cb97e13eb57e0bce87b03b50527ed8305f98a62b262c0a59f40fda7ac,xgidv2_eb1d8dfb18b466714b7bbef959da0d60b83cf586bb1b8ea6e5f8c82731558911,3,-1,1,0.4825789433732481,,CLEAN,22
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7a8ba42d4026ea1d95db696413042b442371891b05a38525703621a9adc69a51,xgidv2_68120767624cd76836c53848df055b17510f01e4b4e5f4ca644b818ed78bd8a1,4,4,3,0.4159526783705232,82,short,17
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7ad5d0e6149c723d904f4899fdc88c432e08d208a54052c0948397ecb647e8dd,xgidv2_9c4b44a7c43f9a7e53e9631f694c63c99eee248618635595f3d8cae730b31c6b,2,5,9,0.4309764488483708,153,long,16
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7af71e8bb120dc4dddf113ca11d39dc9e25b72f2e0148c042f193a2499d2e6c2,xgidv2_61e78cf954bfbc2fb19985f23a6965c0188cf98bfce6c089fe655ff0133a33e5,3,0,7,0.4825789433732481,141,long,18
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7b199ae219bf48e11af2b6831791d95aabde08e167fc9e0511623a1909686283,xgidv2_183106e6256e2d64447ed287ab9551b9c35f6d063268468a9e8f474aeb108316,3,1,3,0.4825789433732481,98,medium,52
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7b65bf8fe93379cc81292e43a4aa2cb6a3e0c28a4488606edb3c95e28a7ce932,xgidv2_07a32ef22b7245fb60eea2a1812cedb958333f8b6f86db721f57222c27dfcddd,1,-1,-1,0.4315373528482523,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7b8db5345aea85e5bae853d2a55142ebdc96ef015717afda6c9acb82b444099a,xgidv2_8720ec02a80a61ea933bd22201575b8808ea41c2930e47644eb5eb5fb65bc977,2,-1,-1,0.4309764488483708,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7b9667f6917fa0c80d8932d444f501b37cdabbbac41f6f1c98cbae083602ebe7,xgidv2_c9479dc2dedb7e4e0295e9a3460dba2783db4d8ff2d22e0a3064658a7c5422cc,3,-1,4,0.4825789433732481,,CLEAN,81
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7bd1a887eb6b881973a17664bda61f7bfbbe84b5412a91139ebdc36bfc35406a,xgidv2_3cbf88c36868325947d657a3c0687e1da31b3d939040ad927829e889727cba57,1,-1,-1,0.4315373528482523,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7c32b6d980b7cd0094b48d787dadff08838fc3d3271701867432b4c1f43bb0a1,xgidv2_1d3b0ead5208c8054cc56a0aa271acded895f16f4df876b4fd233b8589e84746,4,1,4,0.4159526783705232,144,long,119
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7caff0a70f2d074b4ca8a55cd180e25caed09b817f50b7674608236dc71a4e26,xgidv2_ade3ef53a5e84ad006310ac3e982fb60f1612bb9e6c4285122a3be69a51620e7,1,-1,3,0.4315373528482523,,CLEAN,50
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7e3ce85bdefef5a70baf9dcd435307701d6cf74646f33470cdea77f1b2808a71,xgidv2_20599d9a8f2e35ce80be336b7a320f373c40a03442146f65c72458c3f962aee2,3,-1,1,0.4825789433732481,,CLEAN,15
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7e6783de7b549d108e705d0fdd1179381f4bfe121b1e62773d8948f95eeb069e,xgidv2_8bf8067521a2240bd9e524bbf1dfbaa58aa59d751d725e30be9943f67e973730,3,-1,-1,0.4825789433732481,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7e98c44b1e3a26fb79cb8b2e4bdc33ff3542a76e9424c16498a770def1cdfe52,xgidv2_3f320d8070cfd67810abeb86bdef1cbd4de9903dad08614f9a0388343199f892,1,0,0,0.4315373528482523,19,short,19
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7f33ae6f597a61d2b187e74a18ba161e10b6940b71c96656b1c2bbc6e015e92b,xgidv2_1800a5bb34bff3414e9414e474e6f8de25d2ac8ed0c14233c8a74d4fbfc802da,4,-1,-1,0.4159526783705232,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7f8f8f409d8ff4100d0e8a99473901ee9e962486b5f9c0c040af41930c96088e,xgidv2_b05f6d18afe1422a0b0189ade69eff6f06455a3ad6f96508336da6e91a33b6f0,3,-1,0,0.4825789433732481,,CLEAN,175
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_7fe259d3b6b7201cd6f7197cd3c95dd6865610eff02ded610ea2aa08fa167c8d,xgidv2_6c1292a5b2e18a0d7016c326d5e0b552df47c954b3e8c916d0165f9e18c2c242,3,0,8,0.4825789433732481,58,short,44
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_800ff49c3c467acf69f146cf5de190649127537801be400ef3376c510798fb17,xgidv2_aed8f066c01611067a15165f723a635f78099c913704b6f11986f0739d8f1c12,0,-1,-1,0.4159526783705232,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_803885d7772295f00fd53f6c19502e498e619dc32c8fb2e7466e72effcea22bc,xgidv2_885640a366842304a4fbebeaaf297bf8ad388792ef9c887a537d097e1b852383,1,-1,-1,0.4315373528482523,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_803d864b0b53524c5bda4d9b78ca51297c1221bff8d7df4326127186954f3bcf,xgidv2_d73696f8c8cd492e65e5783d612f23e3850b2a03414a63872acf444e8992bf9d,0,0,4,0.4159526783705232,76,short,117
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_807f1edcba9f99e4c5e5501e37e12ddd5b8a46fc051c986bba7ba04d94562239,xgidv2_87cbd59997da06776c26a39326f57ab8d6bfa36e42591cab0d808afdfa7ec18e,2,-1,3,0.4309764488483708,,CLEAN,22
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_8082ef4c4b8689a6d32c7efe5f30ebba9a5d528dc2b52d55cc9e5f967cd0dd43,xgidv2_878a13500f8419c3381d37c7062ba15b0300bdc0e1618ce84542c6d7eb502c01,0,4,1,0.4159526783705232,32,short,58
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_81067fc899284cf4d0fbfa364c3876aaae632b584b25f8f86276bc41cdbe7add,xgidv2_9e9d961e8c75a6f7ec17d14e3d1e632869d206cfa24693c7b65211504f119407,0,0,5,0.4159526783705232,76,short,34
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_8167a9a3007b7e3d88d924711adcb6caf92b27f426e96ce4d450e5b06eccc6fe,xgidv2_154bd3c8bf199a0fdbc2f936ba5bbb460da46fe1122b399b92d345b0b9f07310,4,-1,1,0.4159526783705232,,CLEAN,47
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_819854aee5cbb3cc8245cfc0850cbca60a7256809062cab8132e4165099ad104,xgidv2_38022e8333a060dc89dbca91d8f5d06d7fdcb573c85f1014b7c8d01ee334c1eb,4,-1,-1,0.4159526783705232,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_824383bf524386778220215d545893823dfd89b760344ff4281760147d714fb0,xgidv2_bef7c4b501d848da61c32d5420a84b46a07743888b353376b517214a321a7a92,0,0,2,0.4159526783705232,43,short,48
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_82a0fae80de241c68df706e00107ecb50943747573776ce220cf6cd6cb403800,xgidv2_8b0cd74fd5a6a46777318f825873deeac7b8cadaea7eaf9174b4146e3fee0e1a,0,2,-1,0.4159526783705232,48,short,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_82c8d2aeda3a667a9c7103f4e348a9e532ffd90c87a0e70548ef4ee126ed15d1,xgidv2_c1d46cc9ea47cc7c3b48a7d928ffed8016caa2151ccea5850103f5f20d4280cf,0,2,12,0.4159526783705232,112,medium,14
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_82eeb7395647fa93cc2516b698a96424f49d92309cb54e9c23d07601285d76af,xgidv2_649ec9d9e6bdbb0af0b3f71f576546cf974da32e5dd92cfdb4a325dd23eb0dff,4,0,2,0.4159526783705232,183,long,13
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_83235926a476fb33955df3a9473384e6d59d87a80b1d895f0d85ced4e72e2468,xgidv2_9cf87dd82783f72deda66bad6feb86e53895bcdc16d9383dd3c81d00699bc97b,2,1,7,0.4309764488483708,189,long,156
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_84408a0b15e0e0264ad09316644440b5ebd95171f3dd253d2dfe65f1065dc447,xgidv2_a19a33b594cc6caf6e913c4a04b9e09e4b00349f19e2fd94c5bf6acaedb01322,4,4,15,0.4159526783705232,136,long,48
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_84680ab94cae5b1dd3cc2bb1dc38ea47b79fb9908c705e9912660be4c17a99f0,xgidv2_11909803fc279c28da4de6ce828ce963b2795fa8e7827c2450727f1a6497f2f4,0,5,4,0.4159526783705232,82,short,42
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_8485c3851a19c1cf267db3ed7dc998f86db7a553d121cb35d9bcb2b485b664ee,xgidv2_6df95eaaa61c6ea96ad9d007dee085ad0c9ad69dd7f7ad73ce8dca90c10feacc,0,2,3,0.4159526783705232,44,short,73
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_84db440864d4554b8273d07cae3e7e0b51399158f43c383f358c0b60edb204e3,xgidv2_8453aaef2952d39b020de3daf839d44bb8ed6aae4bec7390448e55615be8fc5c,2,-1,-1,0.4309764488483708,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_84e9ff27fe3431a2252379fe4a56aa8075d0958fd21e91a6450551461733dd5b,xgidv2_ed37da5a5af8c84e86df9cd6df5aa64dfeab98c6260c47d5df6a3be9ce2aea82,4,-1,-1,0.4159526783705232,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_85090aaafd18d6c77e74a7011e34f6ec3778c1f78df4c17263a35b3746b103da,xgidv2_a89c90964e671529222375542da415bd54c0caa33705ceacd3e90122337ff203,1,3,4,0.4315373528482523,51,short,49
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_8524f16e6207b04f6c19bae84523479822f6a57402872981ff6ea982681561e6,xgidv2_7eb42984289923a1ef0fd7f37c9830ecc0edc1be4f1aab3eafbe88408931ea79,0,3,1,0.4159526783705232,88,medium,10
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_85680bdc40936f524c4dd2edf09cbade2b6316f4a61f3b120194f1dd7808f0ef,xgidv2_1f1eea3312df882cf40954759f11d4546dee793d4b85c73ce49f06866b583286,0,-1,3,0.4159526783705232,,CLEAN,152
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_85d0f3c3a514e07e7a1baf96a25f8a59f390739f4cc0998531f852399f823cf6,xgidv2_17ec70b9b3b1f30a3a00672fc7c33a06495016855765f77983768aa2b0c10ff5,3,-1,-1,0.4825789433732481,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_8672ab0bff336fd742fd488f7a12bbf0c32cee32800af594754027ce807b930d,xgidv2_ac8b2e038d12cd957bc9724179ae78f8cad54dd841dffb87b382b9723d6e787d,0,-1,-1,0.4159526783705232,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_869e4c469a7f847f1d728e6ddfb17e270cb1ccf15774f7edf952e4eff3071779,xgidv2_baddf0d9f2f3472fc15e63b0fcae861fe0f80f67d919281d5b11f41d6cce07ad,4,-1,2,0.4159526783705232,,CLEAN,38
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_86bf34b7eeff0142d39c794a570a77226db69bd2f50d671f7bbac2c8c14ac9cf,xgidv2_8cb64f716297e1e6e6cc6c77dec5fe9ed2d4712b4e095523b0d6dcd0971e1619,4,-1,4,0.4159526783705232,,CLEAN,144
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_870f954186269bd7e7b148800d2a84255426d506daa847a57e3b4b41d8bfb91c,xgidv2_3a2d3114f49d63c64e5f1bdc833f47ca93f8564787b62b8a6b3afca5f9787537,3,-1,0,0.4825789433732481,,CLEAN,313
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_8764ba2786f5ac081012795e7b1a9f7d941cd8d9ff1ff16f299ad268016074bc,xgidv2_e7c7f31aabf98e01eee43e5b69dd9ca71197ab5dde59fbe24e101cc58e846e1a,3,11,0,0.4825789433732481,12,short,76
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_8772f2bf86a7f98b52f00026fcbcf68787415e10f0c732164c676a7009f4e389,xgidv2_ba00234e81b41c1f7bcbf373e2c2926a9d8c833a79f42d81bb9bc762e2ad251b,2,4,5,0.4309764488483708,59,short,17
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_87aa94fbf1c3f0cfc839943d8790a96a4f563eda992a06ee4a4e77864f401cab,xgidv2_53b6c5e65c0f45b5aa17592f29c1e80e890553c16440d55dcfd937238d203788,3,-1,-1,0.4825789433732481,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_884212e34fa61c10bdde1950d7214e185add5fb8c706385bc3bd53e3512f62fb,xgidv2_fd7785c6cf31038b2836923452b604e29acd84e2bf2872bdc6f077a6c5d64f65,2,-1,3,0.4309764488483708,,CLEAN,44
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_88a9771678f2152879e31d167de796ff66573d8b7d4a79e40a63583833922688,xgidv2_474845c58dbb023fdb60ff103ab62e64b1a0e5780f4079527a9c13abc7c7085e,1,-1,5,0.4315373528482523,,CLEAN,12
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_88b8ce22b75be83a0fe94bd90f3e9d0c00284125a54fe23959a14a8a6f53b305,xgidv2_bddd13ce41228defe35cafb2996285b81530b980cdfe5ab12aecb1b9ea5c185f,1,2,1,0.4315373528482523,54,short,13
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_88cc5988a95646601f81b13c2800ad90b8c6efe6db255c8a19dd722da6625bf8,xgidv2_0eac763f2e1d82316483245e09d072f64489bf6ee439ea07a0f63e7ef54009e9,4,-1,4,0.4159526783705232,,CLEAN,112
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_88ef7d7fe88c1f43630b1498ab64499c07e288953c46da0d85598f23ee6298d7,xgidv2_5d816176aa3e6c6db002c11a144e87c442e82d74ca1375da99f4b43e1714c9a1,3,-1,3,0.4825789433732481,,CLEAN,16
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_898694a94a06912d90cd23b5c434854bef2a7acfd1baa81b3f7b2d31c08bf103,xgidv2_40d3c9dd0d7e1979b44e71b4de89a4b31b4c2f27945ff2cd794e7870d998a30a,0,-1,1,0.4159526783705232,,CLEAN,106
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_89a21fcc86bfa335fb9fbb64659eabc4f39447521a398d858d574011233941a2,xgidv2_52d8dbe835f8ebb4f6eca0c68afc3f98eae4ba843181d9d43756c87da8a19334,3,0,5,0.4825789433732481,349,long,176
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_89a4cfbd45bbe23697466a9c8709102046c282f82868b2799bd40305d69a68c5,xgidv2_30c99d60641279fb09134efd4760030f527f2a7180d3356b6c0b90f14441851f,2,7,9,0.4309764488483708,139,long,136
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_89df1c1ffa08ff969de416dd4ccc96d8237d12ed12397f5b8b25b2c9227c625e,xgidv2_1cec4edae5f2c348511f13d3a988f55fbb1f89151fe5398026d0015f8bc59201,3,2,2,0.4825789433732481,101,medium,101
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_8a0058a5929ea53ec24644876dd3bcf5181e9bc0a0ff35e3ca1f0a1e5c5e1637,xgidv2_cfee878776577186d42f2bab7864c2d3bb54958ddc50da3987d879667cfc871d,3,-1,-1,0.4825789433732481,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_8a6335e88c85520f283509c9d5faa9025b0201513f4644b478369771728bb852,xgidv2_cd7af6fc8f105ac940b54596ad70e2c220f2d3db5f2f65a9836ae4c97aa116d3,0,-1,-1,0.4159526783705232,,CLEAN,
qwen3_4b,processbench_math_qwen3_4b,math,xridv2_8a7fe0bdd8607025d6c8a3ee510944708eed080ac2bb2368d5dfd9dbe790c67d,xgidv2_45b9e8394927075611121c0cd815c979705f63f67cc4d57aefd70cd14fefe434,4,2,2,0.4159526783705232,180,long,180
