access_tier,answer_process_stratum,candidate,detector,error_position_quartile,family,length_stratum,locator,model,prediction,reducer,score,target,task,trace_length,unit
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,long,7,qwen3_8b,7,step_max_token_argmax,0.12697948531608771,8,local,1160,omnimath-114
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,medium,10,qwen3_8b,-1,step_max_token_argmax,-0.6794013245014272,11,local,682,omnimath-117
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,4,qwen3_8b,4,step_max_token_argmax,0.3668558060087605,1,local,1204,omnimath-119
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,3,qwen3_8b,3,step_max_token_argmax,0.24667429445873545,0,local,1382,omnimath-132
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,5,qwen3_8b,-1,step_max_token_argmax,-0.32741978105873004,5,local,947,omnimath-133
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,long,5,qwen3_8b,5,step_max_token_argmax,0.15723206451158192,6,local,1143,omnimath-137
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,short,4,qwen3_8b,4,step_max_token_argmax,-0.22909856859741437,1,local,500,omnimath-145
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,long,7,qwen3_8b,7,step_max_token_argmax,-0.06200320831991145,7,local,1375,omnimath-15
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,5,qwen3_8b,5,step_max_token_argmax,0.35949458197086104,2,local,1818,omnimath-161
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,2,qwen3_8b,-1,step_max_token_argmax,-0.3379139787730225,2,local,1145,omnimath-167
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,medium,5,qwen3_8b,5,step_max_token_argmax,0.3716723842103143,1,local,722,omnimath-168
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,4,qwen3_8b,4,step_max_token_argmax,-0.027501474570261145,0,local,1554,omnimath-169
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,medium,0,qwen3_8b,0,step_max_token_argmax,-0.22890996789673235,0,local,628,omnimath-184
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,2,qwen3_8b,-1,step_max_token_argmax,-0.4607542591663675,5,local,956,omnimath-187
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,3,qwen3_8b,3,step_max_token_argmax,-0.009899500790866704,2,local,1004,omnimath-192
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,short,1,qwen3_8b,1,step_max_token_argmax,0.021870926513370942,1,local,537,omnimath-193
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,short,3,qwen3_8b,3,step_max_token_argmax,0.004365943086994728,3,local,494,omnimath-194
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,short,1,qwen3_8b,1,step_max_token_argmax,0.0030925753371590994,3,local,540,omnimath-198
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,short,1,qwen3_8b,1,step_max_token_argmax,0.24165561668760233,3,local,595,omnimath-200
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,1,qwen3_8b,1,step_max_token_argmax,-0.17401906559389163,1,local,344,omnimath-204
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,medium,0,qwen3_8b,0,step_max_token_argmax,-0.32232718941091276,1,local,702,omnimath-214
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,short,2,qwen3_8b,2,step_max_token_argmax,0.00336556758210463,1,local,453,omnimath-219
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,short,2,qwen3_8b,2,step_max_token_argmax,-0.202559318790089,4,local,480,omnimath-222
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,short,2,qwen3_8b,-1,step_max_token_argmax,-0.3540423742937741,3,local,367,omnimath-223
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,long,4,qwen3_8b,4,step_max_token_argmax,0.6620535776291411,5,local,924,omnimath-238
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,4,qwen3_8b,4,step_max_token_argmax,0.18281369362554617,3,local,509,omnimath-251
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,short,4,qwen3_8b,4,step_max_token_argmax,0.26550654121658157,6,local,533,omnimath-252
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,medium,3,qwen3_8b,3,step_max_token_argmax,0.1287485488368049,5,local,761,omnimath-256
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,medium,3,qwen3_8b,3,step_max_token_argmax,-0.13256021935132356,1,local,746,omnimath-257
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,2,qwen3_8b,2,step_max_token_argmax,0.03844032588505765,2,local,512,omnimath-258
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,long,0,qwen3_8b,0,step_max_token_argmax,-0.18492963935044027,18,local,1824,omnimath-261
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,long,3,qwen3_8b,3,step_max_token_argmax,-0.029799019046124035,5,local,933,omnimath-266
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,long,18,qwen3_8b,18,step_max_token_argmax,0.8570310768436888,16,local,1196,omnimath-275
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,4,qwen3_8b,4,step_max_token_argmax,-0.1341771132951332,2,local,471,omnimath-280
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,3,qwen3_8b,3,step_max_token_argmax,0.23817627798694832,2,local,613,omnimath-284
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,3,qwen3_8b,-1,step_max_token_argmax,-0.36205428315094634,3,local,557,omnimath-285
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,short,2,qwen3_8b,-1,step_max_token_argmax,-0.43722712344118875,0,local,593,omnimath-287
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,11,qwen3_8b,11,step_max_token_argmax,-0.051756274248061486,3,local,885,omnimath-288
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,0,qwen3_8b,0,step_max_token_argmax,0.002804750953521073,2,local,547,omnimath-289
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,2,qwen3_8b,2,step_max_token_argmax,-0.049588065881716416,2,local,1060,omnimath-29
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,1,qwen3_8b,1,step_max_token_argmax,0.3939204851049546,2,local,534,omnimath-290
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,4,qwen3_8b,4,step_max_token_argmax,-0.14748385301966185,5,local,1172,omnimath-293
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,2,qwen3_8b,2,step_max_token_argmax,0.12527403485715125,2,local,962,omnimath-296
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,long,14,qwen3_8b,14,step_max_token_argmax,-0.08665178330141132,10,local,1039,omnimath-302
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,short,0,qwen3_8b,0,step_max_token_argmax,0.030208011952637868,0,local,383,omnimath-303
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,short,3,qwen3_8b,-1,step_max_token_argmax,-0.5341287372700538,5,local,619,omnimath-311
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,5,qwen3_8b,5,step_max_token_argmax,0.5892067633499616,0,local,991,omnimath-317
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,5,qwen3_8b,5,step_max_token_argmax,0.7443557622666948,3,local,441,omnimath-319
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,short,3,qwen3_8b,3,step_max_token_argmax,0.01814140632914498,2,local,456,omnimath-323
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,short,1,qwen3_8b,1,step_max_token_argmax,0.3217098461441952,1,local,482,omnimath-336
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,5,qwen3_8b,5,step_max_token_argmax,0.11579249629321646,2,local,471,omnimath-338
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,6,qwen3_8b,6,step_max_token_argmax,0.06330219961568329,0,local,1486,omnimath-34
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,6,qwen3_8b,6,step_max_token_argmax,-0.22999258447799237,2,local,1748,omnimath-340
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,medium,1,qwen3_8b,1,step_max_token_argmax,-0.024069856010187907,7,local,807,omnimath-349
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,2,qwen3_8b,2,step_max_token_argmax,-0.02905331471223261,2,local,619,omnimath-358
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,short,8,qwen3_8b,8,step_max_token_argmax,0.289164382258295,6,local,447,omnimath-360
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,medium,4,qwen3_8b,4,step_max_token_argmax,-0.11820306908413139,2,local,850,omnimath-363
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,long,2,qwen3_8b,-1,step_max_token_argmax,-0.334518345617805,3,local,892,omnimath-366
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,2,qwen3_8b,2,step_max_token_argmax,-0.29315625607076123,1,local,368,omnimath-367
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,medium,2,qwen3_8b,2,step_max_token_argmax,0.08431446563106984,1,local,752,omnimath-380
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,medium,4,qwen3_8b,4,step_max_token_argmax,-0.10705562576569735,2,local,705,omnimath-383
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,medium,2,qwen3_8b,2,step_max_token_argmax,0.005976718638128211,1,local,629,omnimath-387
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,long,11,qwen3_8b,11,step_max_token_argmax,-0.2649654264857264,11,local,931,omnimath-403
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,1,qwen3_8b,1,step_max_token_argmax,-0.1175780066323629,2,local,293,omnimath-414
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,4,qwen3_8b,4,step_max_token_argmax,0.2197419919997321,2,local,1146,omnimath-418
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,short,0,qwen3_8b,0,step_max_token_argmax,0.20341048867561418,0,local,490,omnimath-420
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,medium,4,qwen3_8b,-1,step_max_token_argmax,-0.35547360733021466,7,local,866,omnimath-425
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,7,qwen3_8b,7,step_max_token_argmax,0.12001308488368362,2,local,1363,omnimath-429
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,long,3,qwen3_8b,-1,step_max_token_argmax,-0.43957930700841163,4,local,1544,omnimath-43
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,5,qwen3_8b,5,step_max_token_argmax,0.2794782411063844,3,local,434,omnimath-433
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,medium,3,qwen3_8b,3,step_max_token_argmax,0.5716162248084972,5,local,722,omnimath-443
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,6,qwen3_8b,6,step_max_token_argmax,0.11939864759643605,3,local,497,omnimath-450
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,1,qwen3_8b,1,step_max_token_argmax,-0.01320538453570489,1,local,598,omnimath-451
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,long,4,qwen3_8b,-1,step_max_token_argmax,-0.39543779260836753,9,local,1142,omnimath-457
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,long,6,qwen3_8b,6,step_max_token_argmax,0.1509215376964542,8,local,974,omnimath-459
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,short,4,qwen3_8b,4,step_max_token_argmax,0.007110482001441064,4,local,494,omnimath-462
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,medium,5,qwen3_8b,5,step_max_token_argmax,0.05809907640046047,3,local,714,omnimath-463
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,medium,9,qwen3_8b,9,step_max_token_argmax,0.010677656925895678,3,local,796,omnimath-477
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,short,9,qwen3_8b,9,step_max_token_argmax,0.14851902410762646,7,local,382,omnimath-479
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,long,8,qwen3_8b,8,step_max_token_argmax,0.9800733866074871,11,local,1131,omnimath-494
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,6,qwen3_8b,6,step_max_token_argmax,0.7687884425820113,3,local,899,omnimath-496
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,1,qwen3_8b,1,step_max_token_argmax,-0.05881638006239476,0,local,1274,omnimath-498
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,1,qwen3_8b,1,step_max_token_argmax,0.19653249922987043,1,local,905,omnimath-503
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,medium,3,qwen3_8b,3,step_max_token_argmax,-0.256520579071082,4,local,733,omnimath-506
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,omnimath,short,5,qwen3_8b,5,step_max_token_argmax,0.08199106568068505,-1,local,581,omnimath-509
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,omnimath,short,1,qwen3_8b,-1,step_max_token_argmax,-0.5147276325467579,-1,local,337,omnimath-513
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,2,qwen3_8b,2,step_max_token_argmax,0.059367498491445084,1,local,322,omnimath-515
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,omnimath,short,0,qwen3_8b,0,step_max_token_argmax,-0.13931666907818974,-1,local,371,omnimath-525
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,omnimath,medium,1,qwen3_8b,1,step_max_token_argmax,-0.02168405009145683,-1,local,793,omnimath-527
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,omnimath,short,3,qwen3_8b,3,step_max_token_argmax,-0.2988426776991727,-1,local,573,omnimath-537
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,omnimath,medium,5,qwen3_8b,5,step_max_token_argmax,-0.2640950203101214,-1,local,770,omnimath-538
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,short,2,qwen3_8b,2,step_max_token_argmax,-0.11820687387129308,0,local,390,omnimath-543
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,medium,1,qwen3_8b,1,step_max_token_argmax,-0.23316483011504952,4,local,736,omnimath-546
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,omnimath,short,0,qwen3_8b,-1,step_max_token_argmax,-0.8327682323115394,-1,local,240,omnimath-550
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,omnimath,short,3,qwen3_8b,-1,step_max_token_argmax,-0.5359274985565292,-1,local,219,omnimath-552
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,omnimath,short,10,qwen3_8b,-1,step_max_token_argmax,-0.6437656027880982,-1,local,413,omnimath-557
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,omnimath,short,1,qwen3_8b,1,step_max_token_argmax,-0.06043166480403904,-1,local,466,omnimath-565
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,medium,2,qwen3_8b,-1,step_max_token_argmax,-0.34873589011401596,4,local,764,omnimath-57
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,omnimath,short,2,qwen3_8b,2,step_max_token_argmax,-0.06246617007428179,-1,local,523,omnimath-602
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,omnimath,short,1,qwen3_8b,-1,step_max_token_argmax,-0.6171118320400939,-1,local,225,omnimath-604
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,4,qwen3_8b,4,step_max_token_argmax,0.1988214548972631,3,local,1138,omnimath-617
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,medium,4,qwen3_8b,4,step_max_token_argmax,0.6846627217147603,1,local,778,omnimath-62
