phase_id,experiment_id,variant_id,task_id,dataset_id,population_id,cell_id,slice_id,metric_id,value,ci_low,ci_high,n_rows,n_groups,comparison_group_id,status,evidence_status,display_order,axis_value,source_artifact,source_sha256,source_row_selector,source_value_field,notes
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_step_length,short,short,clean_abstention_accuracy,0.5358007335215452,,,1498,1498,p2r::current_common_eight_qwen_step_length::clean_abstention_accuracy,COMPLETE,DEVELOPMENT,3616,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=length::short::clean_abstention_accuracy,value,descriptive error-length stratum using the reference fold-frozen cut points and candidate predictions
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_step_length,medium,medium,macro_f1,0.3490624744818065,,,1468,1468,p2r::current_common_eight_qwen_step_length::macro_f1,COMPLETE,DEVELOPMENT,3617,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=length::medium::macro_f1,value,descriptive error-length stratum using the reference fold-frozen cut points and candidate predictions
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_step_length,medium,medium,first_error_exact,0.2773967945431761,,,1468,1468,p2r::current_common_eight_qwen_step_length::first_error_exact,COMPLETE,DEVELOPMENT,3618,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=length::medium::first_error_exact,value,descriptive error-length stratum using the reference fold-frozen cut points and candidate predictions
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_step_length,medium,medium,first_error_within_one,0.4826409062428799,,,1468,1468,p2r::current_common_eight_qwen_step_length::first_error_within_one,COMPLETE,DEVELOPMENT,3619,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=length::medium::first_error_within_one,value,descriptive error-length stratum using the reference fold-frozen cut points and candidate predictions
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_step_length,medium,medium,clean_abstention_accuracy,0.5358007335215452,,,1468,1468,p2r::current_common_eight_qwen_step_length::clean_abstention_accuracy,COMPLETE,DEVELOPMENT,3620,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=length::medium::clean_abstention_accuracy,value,descriptive error-length stratum using the reference fold-frozen cut points and candidate predictions
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_step_length,long,long,macro_f1,0.46002935594583855,,,1476,1476,p2r::current_common_eight_qwen_step_length::macro_f1,COMPLETE,DEVELOPMENT,3621,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=length::long::macro_f1,value,descriptive error-length stratum using the reference fold-frozen cut points and candidate predictions
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_step_length,long,long,first_error_exact,0.44304760057122583,,,1476,1476,p2r::current_common_eight_qwen_step_length::first_error_exact,COMPLETE,DEVELOPMENT,3622,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=length::long::first_error_exact,value,descriptive error-length stratum using the reference fold-frozen cut points and candidate predictions
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_step_length,long,long,first_error_within_one,0.6379483936395354,,,1476,1476,p2r::current_common_eight_qwen_step_length::first_error_within_one,COMPLETE,DEVELOPMENT,3623,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=length::long::first_error_within_one,value,descriptive error-length stratum using the reference fold-frozen cut points and candidate predictions
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_step_length,long,long,clean_abstention_accuracy,0.5358007335215452,,,1476,1476,p2r::current_common_eight_qwen_step_length::clean_abstention_accuracy,COMPLETE,DEVELOPMENT,3624,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=length::long::clean_abstention_accuracy,value,descriptive error-length stratum using the reference fold-frozen cut points and candidate predictions
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_selected_length,all,all,selected_step_length_mean,125.83812280339053,,,6800,6800,p2r::current_common_eight_qwen_selected_length::selected_step_length_mean,COMPLETE,DEVELOPMENT,3625,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=selected::all::selected_step_length_mean,value,descriptive candidate selected-step length bias audit
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_selected_length,all,all,selected_step_length_median,112.0,,,6800,6800,p2r::current_common_eight_qwen_selected_length::selected_step_length_median,COMPLETE,DEVELOPMENT,3626,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=selected::all::selected_step_length_median,value,descriptive candidate selected-step length bias audit
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_selected_length,all,all,selected_step_length_q90,211.0,,,6800,6800,p2r::current_common_eight_qwen_selected_length::selected_step_length_q90,COMPLETE,DEVELOPMENT,3627,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=selected::all::selected_step_length_q90,value,descriptive candidate selected-step length bias audit
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_selected_length,error,error,selected_step_length_mean,129.25300561047288,,,4442,4442,p2r::current_common_eight_qwen_selected_length::selected_step_length_mean,COMPLETE,DEVELOPMENT,3628,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=selected::error::selected_step_length_mean,value,descriptive candidate selected-step length bias audit
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_selected_length,error,error,selected_step_length_median,116.0,,,4442,4442,p2r::current_common_eight_qwen_selected_length::selected_step_length_median,COMPLETE,DEVELOPMENT,3629,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=selected::error::selected_step_length_median,value,descriptive candidate selected-step length bias audit
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_selected_length,error,error,selected_step_length_q90,215.0,,,4442,4442,p2r::current_common_eight_qwen_selected_length::selected_step_length_q90,COMPLETE,DEVELOPMENT,3630,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=selected::error::selected_step_length_q90,value,descriptive candidate selected-step length bias audit
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_selected_length,clean,clean,selected_step_length_mean,114.154478976234,,,2358,2358,p2r::current_common_eight_qwen_selected_length::selected_step_length_mean,COMPLETE,DEVELOPMENT,3631,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=selected::clean::selected_step_length_mean,value,descriptive candidate selected-step length bias audit
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_selected_length,clean,clean,selected_step_length_median,101.0,,,2358,2358,p2r::current_common_eight_qwen_selected_length::selected_step_length_median,COMPLETE,DEVELOPMENT,3632,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=selected::clean::selected_step_length_median,value,descriptive candidate selected-step length bias audit
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_selected_length,clean,clean,selected_step_length_q90,191.0,,,2358,2358,p2r::current_common_eight_qwen_selected_length::selected_step_length_q90,COMPLETE,DEVELOPMENT,3633,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=selected::clean::selected_step_length_q90,value,descriptive candidate selected-step length bias audit
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_4b,FLIP_GAIN,prediction_flip_count,14,,,14,14,p2r::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,3634,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=flip::processbench_gsm8k_qwen3_4b::FLIP_GAIN,value,exact deterministic candidate-versus-top-five prediction transition count
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_4b,FLIP_LATERAL,prediction_flip_count,24,,,24,24,p2r::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,3635,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=flip::processbench_gsm8k_qwen3_4b::FLIP_LATERAL,value,exact deterministic candidate-versus-top-five prediction transition count
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_4b,FLIP_LOSS,prediction_flip_count,4,,,4,4,p2r::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,3636,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=flip::processbench_gsm8k_qwen3_4b::FLIP_LOSS,value,exact deterministic candidate-versus-top-five prediction transition count
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_4b,NO_FLIP_CORRECT,prediction_flip_count,154,,,154,154,p2r::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,3637,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=flip::processbench_gsm8k_qwen3_4b::NO_FLIP_CORRECT,value,exact deterministic candidate-versus-top-five prediction transition count
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_4b,NO_FLIP_INCORRECT,prediction_flip_count,204,,,204,204,p2r::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,3638,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=flip::processbench_gsm8k_qwen3_4b::NO_FLIP_INCORRECT,value,exact deterministic candidate-versus-top-five prediction transition count
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_8b,FLIP_GAIN,prediction_flip_count,9,,,9,9,p2r::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,3639,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=flip::processbench_gsm8k_qwen3_8b::FLIP_GAIN,value,exact deterministic candidate-versus-top-five prediction transition count
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_8b,FLIP_LATERAL,prediction_flip_count,28,,,28,28,p2r::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,3640,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=flip::processbench_gsm8k_qwen3_8b::FLIP_LATERAL,value,exact deterministic candidate-versus-top-five prediction transition count
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_8b,FLIP_LOSS,prediction_flip_count,5,,,5,5,p2r::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,3641,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=flip::processbench_gsm8k_qwen3_8b::FLIP_LOSS,value,exact deterministic candidate-versus-top-five prediction transition count
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_8b,NO_FLIP_CORRECT,prediction_flip_count,157,,,157,157,p2r::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,3642,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=flip::processbench_gsm8k_qwen3_8b::NO_FLIP_CORRECT,value,exact deterministic candidate-versus-top-five prediction transition count
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_8b,NO_FLIP_INCORRECT,prediction_flip_count,201,,,201,201,p2r::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,3643,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=flip::processbench_gsm8k_qwen3_8b::NO_FLIP_INCORRECT,value,exact deterministic candidate-versus-top-five prediction transition count
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_math_qwen3_4b,FLIP_GAIN,prediction_flip_count,15,,,15,15,p2r::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,3644,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=flip::processbench_math_qwen3_4b::FLIP_GAIN,value,exact deterministic candidate-versus-top-five prediction transition count
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_math_qwen3_4b,FLIP_LATERAL,prediction_flip_count,62,,,62,62,p2r::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,3645,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=flip::processbench_math_qwen3_4b::FLIP_LATERAL,value,exact deterministic candidate-versus-top-five prediction transition count
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_math_qwen3_4b,FLIP_LOSS,prediction_flip_count,17,,,17,17,p2r::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,3646,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=flip::processbench_math_qwen3_4b::FLIP_LOSS,value,exact deterministic candidate-versus-top-five prediction transition count
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_math_qwen3_4b,NO_FLIP_CORRECT,prediction_flip_count,342,,,342,342,p2r::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,3647,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=flip::processbench_math_qwen3_4b::NO_FLIP_CORRECT,value,exact deterministic candidate-versus-top-five prediction transition count
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_math_qwen3_4b,NO_FLIP_INCORRECT,prediction_flip_count,564,,,564,564,p2r::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,3648,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=flip::processbench_math_qwen3_4b::NO_FLIP_INCORRECT,value,exact deterministic candidate-versus-top-five prediction transition count
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_math_qwen3_8b,FLIP_GAIN,prediction_flip_count,18,,,18,18,p2r::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,3649,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=flip::processbench_math_qwen3_8b::FLIP_GAIN,value,exact deterministic candidate-versus-top-five prediction transition count
P2,P2_REDUCER_STUDY,P2R_A_TOPK8,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_math_qwen3_8b,FLIP_LATERAL,prediction_flip_count,58,,,58,58,p2r::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,3650,,results/reasoning_localization_03662_v1/phase_2/p2r_a_topk8/evaluation/REPORT_METRICS.csv,790b939db64cc03e874b7ae6fcbcff45788266b00b1876a46f52f83d66432ee2,source_id=flip::processbench_math_qwen3_8b::FLIP_LATERAL,value,exact deterministic candidate-versus-top-five prediction transition count
